Date,Time,NR Cell Group,Integrity,Downlink Traffic Volume(GB)_5G-NR,Uplink Traffic Volume(GB)_5G-NR,User Downlink Average Throughput(Mbps)_5G-NR,User Uplink Average Throughput(Mbps)_5G-NR,Cell Downlink Average Throughput(Mbps)_5G-NR,Cell Uplink Average Throughput(Mbps)_5G-NR,Average Number of Users_5G-NR,Downlink PRB usage_5G-NR,Uplink PRB usage_5G-NR,CCE usage_5G-NR,Unavailable duration_5G-NR,RACH SR_Contention(%).,RACH SR_non-Contention(%).,Avg CQI (Single Codeword)-NR,Avg CQI 256QAM 5G-NR,Avg CQI 64QAM 5G-NR,SgNB Addition Success Rate_5G-NR,Inter-SgNB PSCell Change Success Rate_5G-NR,Intra-SgNB PSCell Change Success Rate_5G-NR,SgNB-Triggered Abnormal SgNB Release Rate_5G-NR,NR DCR -Include MeNB Triggered,Average PDSCH Scheduling MCS_5G-NR,Average PUSCH Schedulign MCS_5G-NR,N.UL.NI.Avg(dBm)_5G-NR,Average PDSCH RANK 256QAM_5G-NR,Average PDSCH RANK 64QAM_5G-NR,PDSCH IBLER_5G-NR,PDSCH RBler_5G-NR,PUSCH Rbler_5G-NR,Cell Availability
2023-11-14,05:00,"Cluster=Aseer CL4,Rule Name=Opt Clusters",1,3.7831,0.0608,106.7601,3.1678,69.4081,13.5032,18.1644,4.1765,10.2885,3.0277,0,79.235,93.0121,10.7259,10.7428,10.4208,100,,100,0.0317,0.1267,8.2911,21.7861,-112.3333,2.0168,1.9885,6.2197,0.0651,0.1684,100
2023-11-14,05:00,"Cluster=Najran CL1,Rule Name=Opt Clusters",1,42.8939,1.8633,73.8252,8.4508,78.1127,12.9606,106.5329,10.3699,16.7354,6.8578,0,67.4753,85.8248,10.8656,11.0081,9.0103,99.9244,99.7778,99.9231,0.0157,0.188,12.7014,21.956,-109.9167,2.142,1.1258,5.5419,0.1899,0.303,100
2023-11-14,05:00,"Cluster=Aseer CL3,Rule Name=Opt Clusters",1,22.026,2.6384,191.7174,15.5502,92.7584,25.4575,50.8678,11.3468,17.6777,5.2602,0,97.8206,97.6466,11.5967,11.5919,12.0574,100,,100,0,0.1225,11.1487,24.1947,-112.6667,2.0434,1.9991,3.54,0.0261,0.0981,100
2023-11-14,05:00,"Cluster=Jizan CL2,Rule Name=Opt Clusters",1,44.0459,0.6225,59.3115,1.3231,82.4327,10.9146,131.7413,17.1888,13.3648,9.9143,0,62.1549,53.5941,10.5111,10.6304,9.9214,99.9223,100,99.6494,0,0.6609,11.6679,21.5416,-110.8333,1.7589,1.6794,6.8338,0.3813,1.8099,100
2023-11-14,06:00,Southern Remote,1,51.025,1.3431,138.6077,6.7587,121.8032,13.5267,72.448,12.7127,13.208,5.0768,0,76.075,29.6552,11.36,11.413,10.7291,100,,100,0.01,0.2192,12.361,22.9396,-108.8333,2.0855,1.8272,5.5068,0.4094,1.6159,100
2023-11-14,06:00,Southern Region,1,1699.9419,90.0451,128.0794,9.7145,95.3987,16.2644,4308.2825,5.2467,9.0553,3.2923,226800,77.8544,88.6632,10.7625,10.7736,10.521,99.9551,99.3915,99.851,0.0047,0.3143,11.4227,22.5107,-111.6286,2.1295,2.0668,4.7082,0.1486,0.456,86.9565
2023-11-14,06:00,Southern City,1,773.5918,40.6447,97.4311,7.5284,83.5841,14.9108,2417.4098,7.2879,11.6934,4.9492,0,75.0394,92.3772,10.7959,10.8184,10.4294,99.9503,99.4353,99.8588,0.0056,0.3392,11.924,22.141,-109.8852,2.132,1.9201,5.8316,0.232,0.7453,100
2023-11-14,06:00,"Cluster=Jizan CL1,Rule Name=Opt Clusters",1,241.9037,10.2462,89.9086,6.5052,84.5629,13.0724,610.0165,14.4416,17.7856,8.8352,0,64.6512,73.7227,11.7937,11.8425,11.2897,99.9551,99.6559,99.8959,0.0049,0.3004,12.3535,21.4548,-107,2.1986,2.0808,6.2289,0.3636,1.3489,100
2023-11-14,06:00,Aseer Province,1,600.9091,37.131,121.9445,8.8464,88.6793,16.2609,1860.7275,6.0874,10.9545,4.1304,0,78.5521,95.688,10.7592,10.7675,10.5801,99.9495,99.3832,99.8267,0.0062,0.3055,11.8587,22.5242,-110.66,2.1371,2.0099,5.5478,0.138,0.4896,100
2023-11-14,06:00,Jazan Province,1,284.5167,11.178,80.9775,5.7339,82.8556,12.7215,758.707,15.3561,17.1845,9.5114,0,66.578,71.7446,11.3734,11.4744,10.6244,99.9581,99.6568,99.9041,0.0039,0.3525,12.235,21.4088,-107.4667,2.119,1.9068,6.5111,0.3977,1.5102,100
2023-11-14,06:00,Najran Province,1,44.6762,2.5494,95.6395,9.6244,74.6037,14.0054,122.6161,9.6631,17.8238,6.8047,0,73.6039,79.9426,10.9314,11.0103,9.5309,99.9694,99.6615,100,0.0067,0.363,13.0171,22.3299,-110.0833,2.0054,1.2806,4.4302,0.2845,0.437,100
2023-11-14,06:00,"Cluster=Aseer CL1,Rule Name=Opt Clusters",1,83.4446,4.6346,141.853,5.8981,79.3078,15.1239,382.5576,3.1496,7.3805,2.4981,0,88.6058,97.1206,10.2249,10.2448,9.8968,99.9207,99.3499,99.7429,0.0077,0.4033,10.1283,21.8768,-110.537,2.191,1.6205,5.4289,0.1571,0.8063,100
2023-11-14,06:00,"Cluster=Aseer CL2,Rule Name=Opt Clusters",1,489.8156,31.6206,116.9391,9.2949,89.8408,16.6087,1408.9699,8.4509,13.8474,5.5415,0,75.5909,95.0282,10.8058,10.8073,10.7726,99.9602,99.4072,99.8587,0.0054,0.2781,12.1922,22.6352,-110.6111,2.1273,2.183,5.6571,0.1369,0.4163,100
2023-11-14,06:00,"Cluster=Aseer CL4,Rule Name=Opt Clusters",1,2.7583,0.0943,163.6987,5.0151,73.8046,16.177,17.1466,3.0417,9.5272,2.1651,0,46.6735,95.1637,10.5554,10.5449,10.9406,100,,99.373,0,0.0946,9.4548,22.1815,-112.6667,2.56,2.1396,4.4883,0.1627,0.4878,100
2023-11-14,06:00,"Cluster=Najran CL1,Rule Name=Opt Clusters",1,44.6762,2.5494,95.6395,9.6244,74.6037,14.0054,122.6161,9.6631,17.8238,6.8047,0,73.6039,79.9426,10.9314,11.0103,9.5309,99.9694,99.6615,100,0.0067,0.363,13.0171,22.3299,-110.0833,2.0054,1.2806,4.4302,0.2845,0.437,100
2023-11-14,06:00,"Cluster=Aseer CL3,Rule Name=Opt Clusters",1,24.8906,0.7815,224.2885,14.4596,107.3871,17.5321,52.0533,11.3839,14.5946,5.0696,0,90.2089,97.4381,11.5211,11.5466,9.5574,99.9659,,100,0.017,0.1192,11.6685,24.1281,-112.3333,2.0748,1.971,3.6206,0.0797,0.2039,100
2023-11-14,06:00,"Cluster=Jizan CL2,Rule Name=Opt Clusters",1,42.613,0.9319,49.1587,2.1878,74.5019,10.6614,148.6906,19.5614,14.4206,12.5289,0,73.6312,62.9565,10.47,10.5899,9.9384,99.971,100,99.9545,0,0.5572,11.6589,21.1648,-110.5,1.7208,1.6812,7.944,0.5707,2.4452,100
2023-11-14,07:00,Southern Remote,1,18.2779,0.6017,76.839,3.4436,71.612,12.6971,72.5892,6.574,12.0357,4.4356,0,77.9327,31.1696,11.4861,11.531,10.5075,100,,99.9773,0.0216,0.1622,10.896,23.3014,-110.3333,2.1335,1.6681,3.7169,0.3847,1.3863,100
2023-11-14,07:00,Southern Region,1,1703.3227,88.4064,134.6484,8.4272,95.1044,16.2082,4699.5836,5.2361,9.2921,3.4449,226800,80.5065,89.6772,10.7827,10.7919,10.5956,99.938,99.4126,99.776,0.0091,0.3494,11.031,22.5984,-111.5476,2.2109,2.1647,4.9391,0.171,0.5028,86.9565
2023-11-14,07:00,Southern City,1,816.4015,37.5108,105.2674,6.4221,85.1195,14.7,2651.6831,7.4934,11.8905,5.2436,0,78.72,92.5435,10.7679,10.7746,10.6521,99.9318,99.5062,99.7941,0.0122,0.349,11.5398,22.2874,-109.776,2.2197,2.0093,6.0947,0.2612,0.8103,100
2023-11-14,07:00,"Cluster=Jizan CL1,Rule Name=Opt Clusters",1,221.7505,8.3007,76.4512,4.9904,76.7996,12.7859,668.3089,13.914,17.4537,9.2426,0,67.7639,77.3936,11.786,11.8158,11.4301,99.9567,99.7443,99.8506,0.0311,0.3329,12.2011,21.7886,-107.0513,2.2256,2.1352,6.4542,0.4345,1.3567,100
2023-11-14,07:00,Aseer Province,1,622.7272,34.3286,134.2309,6.9897,88.5262,15.8824,2074.958,6.2823,11.235,4.546,0,83.5127,94.8862,10.743,10.7472,10.65,99.926,99.4327,99.7865,0.0065,0.3126,11.2321,22.5938,-110.54,2.2417,2.0996,5.7483,0.1557,0.5778,100
2023-11-14,07:00,Jazan Province,1,262.363,9.039,74.2986,4.3065,76.831,12.4551,808.469,14.4736,16.8594,9.524,0,68.4915,73.7409,11.4095,11.4765,10.8247,99.9522,99.7449,99.8496,0.0276,0.4147,12.1654,21.6903,-107.5333,2.1227,1.9546,6.6176,0.4634,1.509,100
2023-11-14,07:00,Najran Province,1,48.9727,1.589,126.8571,6.7178,90.3826,12.3962,114.6819,9.5449,17.2115,6.2504,0,79.9942,95.1104,10.8789,10.8902,10.6564,99.9571,99.6904,99.8321,0,0.3607,12.9872,22.4401,-109.8333,2.1859,1.5545,5.13,0.2158,0.3256,100
2023-11-14,07:00,"Cluster=Aseer CL1,Rule Name=Opt Clusters",1,94.0599,5.6722,128.4735,6.5351,73.3699,15.069,477.6668,3.4427,7.8413,2.8853,0,89.8156,96.691,10.0603,10.0513,10.1928,99.8756,99.3857,99.7005,0.0078,0.319,9.4751,22.0016,-110.5741,2.2698,1.8839,5.7799,0.1918,0.909,100
2023-11-14,07:00,"Cluster=Aseer CL2,Rule Name=Opt Clusters",1,502.8939,27.19,134.5241,6.807,92.2587,16.0875,1519.5318,8.53,13.9427,5.9217,0,80.9013,94.0163,10.8463,10.847,10.8278,99.9462,99.461,99.822,0.0062,0.3107,11.6723,22.7216,-110.4111,2.2404,2.1826,5.8092,0.1494,0.4901,100
2023-11-14,07:00,"Cluster=Aseer CL4,Rule Name=Opt Clusters",1,7.1988,0.2589,100.1035,3.783,71.1498,14.6063,28.8664,6.5313,11.171,4.8563,0,71.3458,94.8684,10.6787,10.6738,10.7173,100,,99.8529,0,0.3005,9.2237,22.5534,-111.6667,2.4621,2.1512,7.1922,0.2277,0.4819,100
2023-11-14,07:00,"Cluster=Najran CL1,Rule Name=Opt Clusters",1,48.9727,1.589,126.8571,6.7178,90.3826,12.3962,114.6819,9.5449,17.2115,6.2504,0,79.9942,95.1104,10.8789,10.8902,10.6564,99.9571,99.6904,99.8321,0,0.3607,12.9872,22.4401,-109.8333,2.1859,1.5545,5.13,0.2158,0.3256,100
2023-11-14,07:00,"Cluster=Aseer CL3,Rule Name=Opt Clusters",1,18.5747,1.2075,209.39,45.1307,96.1829,19.479,48.8931,9.3107,14.5741,4.9465,0,86.9677,96.6163,11.6065,11.6278,10.4757,99.9816,,100,0,0.2943,11.0873,24.1139,-112.6667,2.0464,2.4579,3.2319,0.0732,0.2221,100
2023-11-14,07:00,"Cluster=Jizan CL2,Rule Name=Opt Clusters",1,40.6125,0.7383,63.6319,1.4934,76.9997,10.4232,140.1601,17.0468,14.1265,10.7796,0,71.3951,55.1078,10.4803,10.5502,10.1282,99.9282,100,99.8428,0.0111,0.8075,11.9727,21.128,-110.6667,1.675,1.5977,7.5225,0.6237,2.4557,100
2023-11-14,08:00,Southern Remote,1,19.6837,0.6843,77.6295,3.6299,76.1584,12.391,81.6403,6.9989,12.018,4.6634,0,84.9817,42.96,11.1987,11.2376,10.4237,99.9632,,99.9749,0,0.3491,10.6356,22.8369,-110,2.2263,1.5137,4.3199,0.3461,1.492,100
2023-11-14,08:00,Southern Region,1,1720.77,87.5494,126.5844,7.5583,92.019,16.2376,4812.9178,5.3057,9.3699,3.5524,226800,80.1285,90.5657,10.7571,10.7697,10.505,99.9465,99.4669,99.796,0.0047,0.3963,10.8933,22.6275,-111.531,2.2293,2.2438,4.79,0.1655,0.5017,86.9565
2023-11-14,08:00,Southern City,1,886.0782,38.8102,102.6704,5.3804,87.0483,14.8965,2706.8471,7.9874,12.2102,5.4195,0,77.6505,91.8856,10.7141,10.7317,10.3987,99.9443,99.4989,99.788,0.006,0.3778,11.4897,22.267,-109.7923,2.2125,2.0587,6.0092,0.2524,0.7829,100
2023-11-14,08:00,"Cluster=Jizan CL1,Rule Name=Opt Clusters",1,241.3485,7.2857,77.7409,4.1127,80.2242,12.3761,681.3597,14.4615,17.2201,9.0438,0,71.0393,81.4315,11.6823,11.7078,11.3295,99.9539,99.7413,99.8294,0.0045,0.336,12.0714,21.7678,-107.1026,2.2152,2.0412,6.3889,0.3721,1.3158,100
2023-11-14,08:00,Aseer Province,1,668.5946,36.9879,133.9627,6.4746,89.7194,16.2792,2115.8209,6.671,11.6541,4.6776,0,81.2942,94.8623,10.7128,10.724,10.4755,99.9391,99.428,99.7978,0.0065,0.3666,11.2086,22.5684,-110.5133,2.2423,2.2002,5.5961,0.1559,0.5715,100
2023-11-14,08:00,Jazan Province,1,291.6885,8.098,75.1694,3.4942,80.8381,12.2286,833.1479,15.4409,16.6472,9.5006,0,71.2579,77.0043,11.2697,11.3486,10.47,99.9546,99.7416,99.8176,0.0036,0.3994,12.0107,21.7628,-107.6667,2.1239,1.9151,6.5821,0.3963,1.4248,100
2023-11-14,08:00,Najran Province,1,45.9911,1.4118,116.8895,5.0947,83.4866,11.4503,127.786,9.5851,17.426,7.4853,0,71.646,88.5249,10.776,10.7967,10.3216,99.9932,99.486,99.7913,0,0.3688,12.961,21.9818,-109.6667,2.0827,1.4211,5.1497,0.4459,0.3684,100
2023-11-14,08:00,"Cluster=Aseer CL1,Rule Name=Opt Clusters",1,131.9695,9.3709,140.5629,9.1591,81.666,16.699,510.9629,4.1536,8.5712,3.1777,0,83.8847,96.7593,9.9811,9.9796,9.9991,99.8992,99.406,99.723,0.0153,0.5028,9.6588,22.056,-110.4074,2.2888,2.3043,5.8093,0.1849,0.871,100
2023-11-14,08:00,"Cluster=Aseer CL2,Rule Name=Opt Clusters",1,500.747,26.5176,132.6732,5.7922,91.6551,16.1319,1514.7763,8.484,14.1161,5.8781,0,80.093,93.9505,10.8537,10.8623,10.6436,99.956,99.4433,99.8394,0.0023,0.3129,11.6806,22.7143,-110.4667,2.2372,2.1504,5.5671,0.1502,0.4787,100
2023-11-14,08:00,"Cluster=Aseer CL4,Rule Name=Opt Clusters",1,11.3382,0.2762,108.6184,5.4478,90.6953,13.3491,38.5208,8.7829,11.9597,4.9885,0,68.4311,95.9273,10.6357,10.6278,10.6996,100,,99.7458,0,0.3164,9.6302,21.83,-112,2.1501,2.0189,7.6585,0.131,0.4053,100
2023-11-14,08:00,"Cluster=Najran CL1,Rule Name=Opt Clusters",1,45.9911,1.4118,116.8895,5.0947,83.4866,11.4503,127.786,9.5851,17.426,7.4853,0,71.646,88.5249,10.776,10.7967,10.3216,99.9932,99.486,99.7913,0,0.3688,12.961,21.9818,-109.6667,2.0827,1.4211,5.1497,0.4459,0.3684,100
2023-11-14,08:00,"Cluster=Aseer CL3,Rule Name=Opt Clusters",1,24.54,0.8232,157.9506,19.6622,100.0742,17.7859,51.5608,12.842,14.2593,6.239,0,89.6881,96.5854,11.4665,11.4983,10.7769,99.9813,,99.6753,0.0187,0.1494,11.2165,23.8555,-112.3333,2.1058,2.2039,4.031,0.1128,0.3832,100
2023-11-14,08:00,"Cluster=Jizan CL2,Rule Name=Opt Clusters",1,50.34,0.8123,63.5897,1.266,83.8561,11.3388,151.7882,19.9449,14.0099,11.5393,0,72.0242,57.6589,10.33,10.4602,9.5365,99.9578,100,99.754,0,0.667,11.7144,21.7355,-111.3333,1.7586,1.7301,7.5419,0.5168,2.0622,100
2023-11-14,09:00,Southern Remote,1,40.3464,0.6213,73.5232,1.4161,88.5968,11.2163,84.2133,14.8317,12.3117,7.0186,0,65.5522,46.946,11.0234,11.0521,10.6778,99.9605,,99.9721,0.0099,0.3657,10.8935,22.2826,-109.3333,2.0954,2.4625,6.6588,0.4678,1.8341,100
2023-11-14,09:00,Southern Region,1,2142.8746,102.7922,122.8055,7.9753,94.7856,16.5442,5132.1823,6.372,9.7896,4.0822,226800,77.2682,91.4985,10.6885,10.7033,10.3998,99.923,99.4495,99.829,0.0077,0.472,10.9868,22.6218,-111.1238,2.1995,2.2028,4.7981,0.1566,0.556,86.9565
2023-11-14,09:00,Southern City,1,1039.3077,44.6174,96.3126,5.3229,88,15.2501,2856.5905,9.1262,12.5738,6.1217,0,74.0884,92.4568,10.6613,10.683,10.2913,99.9195,99.5034,99.8407,0.0081,0.4643,11.5854,22.318,-109.2787,2.1997,2.0102,5.8943,0.2277,0.8618,100
2023-11-14,09:00,"Cluster=Jizan CL1,Rule Name=Opt Clusters",1,256.3212,8.9594,69.5111,4.0987,77.3779,13.1787,716.6847,16.441,18.0405,10.1477,0,62.8722,83.3703,11.6293,11.6595,11.2591,99.9445,99.7542,99.8687,0.0081,0.4367,11.7586,21.6924,-106.8205,2.2035,2.1795,6.4089,0.3891,1.3173,100
2023-11-14,09:00,Aseer Province,1,850.7058,39.0411,127.8876,6.5058,95.2003,16.2575,2211.0941,7.9084,11.86,5.3143,0,79.5551,94.6582,10.6453,10.6571,10.393,99.912,99.4394,99.8329,0.0076,0.4302,11.655,22.6598,-109.9267,2.2022,2.1899,5.5956,0.1488,0.6294,100
2023-11-14,09:00,Jazan Province,1,312.1644,10.2469,66.9461,3.5114,77.7334,12.931,875.3743,17.6854,17.5239,10.8911,0,63.9689,79.9741,11.2445,11.3401,10.4609,99.938,99.7545,99.875,0.0123,0.5157,11.73,21.6626,-107.2667,2.1395,1.9788,6.6646,0.3971,1.5813,100
2023-11-14,09:00,Najran Province,1,58.3119,1.5417,107.3459,3.1531,86.6378,11.7888,144.3354,11.1204,18.2195,7.7132,0,65.8752,84.1864,10.7165,10.7621,9.8134,99.9415,99.7272,99.911,0,0.5683,12.6769,22.0163,-110,2.1211,1.6111,5.2085,0.2527,0.5034,100
2023-11-14,09:00,"Cluster=Aseer CL1,Rule Name=Opt Clusters",1,163.433,9.5098,147.9829,6.3503,85.8671,15.759,572.9648,4.7418,8.4834,3.6854,0,84.1742,96.776,10.0658,10.0526,10.2323,99.8755,99.4634,99.7714,0.0094,0.5833,9.8612,22.1024,-109.7037,2.2878,2.2712,6.1296,0.1901,0.9972,100
2023-11-14,09:00,"Cluster=Aseer CL2,Rule Name=Opt Clusters",1,658.0858,28.3658,123.6426,6.4735,98.6571,16.4808,1547.0537,10.4622,14.5406,6.6794,0,76.9619,93.4792,10.7753,10.7861,10.4989,99.9284,99.4204,99.8646,0.0066,0.3632,12.2343,22.8106,-109.9444,2.1816,2.152,5.5379,0.1394,0.5101,100
2023-11-14,09:00,"Cluster=Aseer CL4,Rule Name=Opt Clusters",1,7.1719,0.5179,105.4153,9.8785,62.8085,15.2389,42.0545,6.5678,13.2876,5.1593,0,75.9134,95.7258,10.6798,10.7254,10.0723,99.9759,,99.8013,0.0242,0.2902,8.6206,22.9314,-111.3333,2.1893,1.9506,5.9322,0.2389,0.5641,100
2023-11-14,09:00,"Cluster=Najran CL1,Rule Name=Opt Clusters",1,58.3119,1.5417,107.3459,3.1531,86.6378,11.7888,144.3354,11.1204,18.2195,7.7132,0,65.8752,84.1864,10.7165,10.7621,9.8134,99.9415,99.7272,99.911,0,0.5683,12.6769,22.0163,-110,2.1211,1.6111,5.2085,0.2527,0.5034,100
2023-11-14,09:00,"Cluster=Aseer CL3,Rule Name=Opt Clusters",1,22.0152,0.6476,163.9185,11.4428,90.1906,16.8902,49.0211,11.4894,14.094,5.7076,0,83.0718,97.4783,11.2038,11.2214,10.2437,100,,100,0,0.1949,10.3309,23.9497,-112,2.1409,2.0676,3.209,0.0686,0.2674,100
2023-11-14,09:00,"Cluster=Jizan CL2,Rule Name=Opt Clusters",1,55.8433,1.2875,56.1712,1.9225,79.3786,11.4501,158.6897,23.4078,15.1483,14.2087,0,68.1448,63.3501,10.4155,10.5638,9.7419,99.9038,100,99.9072,0.0321,0.8823,11.6029,21.4973,-110.1667,1.8825,1.6185,7.8355,0.434,3.2107,100
2023-11-14,10:00,Southern Remote,1,52.6549,0.5355,100.795,1.0951,101.8456,10.1164,90.2119,16.1376,12.7241,8.2208,0,81.5978,37.0338,11.0519,11.0826,10.7707,99.9723,,99.9125,0.0092,0.1758,11.5881,21.724,-107.1667,2.0593,2.1391,6.3756,0.4856,2.3452,100
2023-11-14,10:00,Southern Region,1,2405.473,109.7079,125.0998,7.9787,97.1719,16.6018,5224.0778,6.9409,10.0203,4.3567,226800,73.8194,89.5852,10.6895,10.7051,10.4062,99.9219,99.4534,99.7727,0.0099,0.4803,11.0982,22.5731,-110.781,2.1691,2.1574,4.6973,0.1607,0.5365,86.9565
2023-11-14,10:00,Southern City,1,1093.6309,49.2024,91.2521,5.7956,85.8701,15.6018,2872.6965,9.7492,12.8473,6.6008,0,73.2393,91.2272,10.6396,10.6648,10.2606,99.9156,99.4556,99.7838,0.011,0.5166,11.5525,22.2959,-108.8634,2.1479,2.0042,5.9081,0.2383,0.8189,100
2023-11-14,10:00,"Cluster=Jizan CL1,Rule Name=Opt Clusters",1,285.4506,8.2436,71.0296,3.356,78.5745,12.4038,731.2678,18.0059,17.971,11.2762,0,69.7224,78.816,11.5427,11.5781,11.2208,99.9382,99.5627,99.7845,0.0224,0.4742,11.8871,21.4145,-106.2308,2.196,2.1146,6.5002,0.3807,1.4887,100
2023-11-14,10:00,Aseer Province,1,885.5008,44.6929,119.2912,7.0959,92.8356,16.8054,2244.6902,8.3708,12.21,5.691,0,77.2111,94.5773,10.6223,10.6437,10.213,99.912,99.4195,99.802,0.0074,0.4429,11.5496,22.639,-109.5067,2.1407,2.1141,5.6582,0.1591,0.6066,100
2023-11-14,10:00,Jazan Province,1,340.2559,9.1403,67.3043,2.8841,77.5002,12.2545,872.735,19.1799,17.3196,12.0887,0,67.5508,74.5459,11.2125,11.3097,10.565,99.9347,99.5634,99.7829,0.0197,0.5756,11.876,21.4567,-106.7333,2.1202,1.9457,6.6083,0.4192,1.6128,100
2023-11-14,10:00,Najran Province,1,52.925,2.1362,113.9903,5.3592,72.6892,13.1609,146.39,10.4249,18.8671,7.7212,0,70.9132,75.4657,10.9801,11.0139,10.4182,99.9134,99.6462,99.8856,0.0072,0.754,11.5978,22.3934,-109.1667,2.1564,1.6398,4.0928,0.1904,0.414,100
2023-11-14,10:00,"Cluster=Aseer CL1,Rule Name=Opt Clusters",1,160.5843,10.3331,125.3087,7.0307,81.677,15.7868,585.8553,4.9257,8.9401,3.8919,0,83.8013,96.6975,10.0302,10.0393,9.9187,99.8676,99.3954,99.7564,0.005,0.5444,9.6872,21.9771,-109.0185,2.2342,2.0205,5.8889,0.182,0.9912,100
2023-11-14,10:00,"Cluster=Aseer CL2,Rule Name=Opt Clusters",1,690.4573,33.2442,117.4205,7.1492,96.5606,17.353,1565.2113,11.106,14.8162,7.1801,0,73.647,93.3432,10.7645,10.7828,10.3606,99.9349,99.4379,99.8264,0.0065,0.3986,12.1515,22.8395,-109.6333,2.1175,2.2062,5.7025,0.1564,0.4797,100
2023-11-14,10:00,"Cluster=Aseer CL4,Rule Name=Opt Clusters",1,10.9115,0.4143,117.1174,5.4695,70.4534,14.1472,44.8248,8.1633,13.5138,6.2335,0,70.2964,96.2843,10.6467,10.6767,10.3937,99.9362,,99.7321,0.0638,0.3191,8.539,22.9807,-111.3333,2.2813,1.9414,5.31,0.1781,0.499,100
2023-11-14,10:00,"Cluster=Najran CL1,Rule Name=Opt Clusters",1,52.925,2.1362,113.9903,5.3592,72.6892,13.1609,146.39,10.4249,18.8671,7.7212,0,70.9132,75.4657,10.9801,11.0139,10.4182,99.9134,99.6462,99.8856,0.0072,0.754,11.5978,22.3934,-109.1667,2.1564,1.6398,4.0928,0.1904,0.414,100
2023-11-14,10:00,"Cluster=Aseer CL3,Rule Name=Opt Clusters",1,23.5476,0.7013,162.3481,6.5944,91.0433,16.8101,48.7989,12.3112,14.1452,5.9548,0,87.5262,96.6619,11.0644,11.085,9.5123,99.9557,,100,0.0221,0.2878,9.9296,23.7313,-112.6667,2.0724,1.864,3.0422,0.0614,0.2733,100
2023-11-14,10:00,"Cluster=Jizan CL2,Rule Name=Opt Clusters",1,54.8053,0.8968,49.6788,1.1165,72.4765,11.3431,141.4672,24.5776,14.3241,15.7152,0,58.7613,54.5126,10.4343,10.594,9.8095,99.9143,100,99.7722,0.0057,1.0928,11.8266,21.7015,-110,1.7757,1.6449,7.1011,0.5949,2.3788,100
2023-11-14,11:00,Southern Remote,1,44.7752,0.9752,99.9462,3.7567,91.3995,12.1198,90.1514,13.7886,13.3283,7.3608,0,85.0654,88.6562,11.0982,11.1454,10.4668,99.9704,,99.961,0,0.4834,11.0994,22.8952,-107.3333,2.1144,2.0672,5.2052,0.5419,1.8236,100
2023-11-14,11:00,Southern Region,1,2533.5692,108.0334,138.2436,7.7112,101.8289,16.551,5238.4467,6.9869,9.8945,4.285,218490,75.556,92.378,10.654,10.674,10.2939,99.9225,99.4549,99.7677,0.0062,0.5184,11.0897,22.5418,-110.8487,2.1744,2.2311,4.7209,0.1605,0.5272,87.4344
2023-11-14,11:00,Southern City,1,1259.0175,51.2765,109.0326,6.0476,96.2519,15.7825,2848.4018,10.3655,12.8392,6.6295,0,73.1205,90.8551,10.5858,10.6133,10.1622,99.9208,99.5111,99.7554,0.0085,0.4856,11.6571,22.2219,-109.1311,2.1419,2.0579,6.0406,0.2373,0.8437,100
2023-11-14,11:00,"Cluster=Jizan CL1,Rule Name=Opt Clusters",1,272.8224,7.6907,75.0238,3.3907,77.7366,12.3441,729.2312,16.9698,17.8447,10.78,0,68.4219,93.8854,11.5769,11.6144,11.1783,99.9248,99.6459,99.7961,0.0069,0.4002,11.8337,21.6663,-106.2051,2.1926,2.1008,6.2792,0.4107,1.5552,100
2023-11-14,11:00,Aseer Province,1,1050.0617,46.7232,136.1553,7.073,104.7486,17.0702,2217.8248,9.2448,12.196,5.8559,0,77.6773,93.417,10.5505,10.5735,10.1104,99.9232,99.4591,99.7576,0.006,0.4556,11.6822,22.5082,-109.78,2.1406,2.1614,5.8808,0.1578,0.6168,100
2023-11-14,11:00,Jazan Province,1,315.2582,8.3362,70.5408,2.8998,76.4687,12.1262,869.0471,17.4045,17.1582,11.1596,0,66.352,85.6256,11.2617,11.3527,10.5374,99.9245,99.6464,99.8162,0.0125,0.5029,11.6926,21.6388,-106.7556,2.1374,1.9414,6.4154,0.4336,1.6601,100
2023-11-14,11:00,Najran Province,1,61.3531,2.1606,121.8843,4.9059,82.7329,12.9962,149.0006,11.3738,18.8349,7.9023,0,68.9128,90.8097,10.8677,10.9192,9.6358,99.9168,99.7465,99.7825,0,0.6263,12.1753,22.2681,-109.4167,2.1084,1.4723,4.5249,0.2489,0.3807,100
2023-11-14,11:00,"Cluster=Aseer CL1,Rule Name=Opt Clusters",1,207.2402,9.7583,160.9362,6.3074,95.844,15.3805,559.9785,5.6064,8.7834,4.0145,0,80.6478,95.8814,9.9127,9.9278,9.7355,99.8966,99.4529,99.6366,0.008,0.4659,10.1066,21.8949,-109.7222,2.2725,2.0361,6.2382,0.1599,0.9585,100
2023-11-14,11:00,"Cluster=Aseer CL2,Rule Name=Opt Clusters",1,805.8251,35.6279,130.7278,7.2104,108.4195,17.8695,1568.9402,12.1894,14.9007,7.433,0,75.8667,92.1263,10.6986,10.7179,10.2727,99.9339,99.4635,99.8102,0.0053,0.4552,12.2072,22.6786,-109.6667,2.1065,2.2708,5.9136,0.1632,0.508,100
