Date,Time,NB-IoT Cell Group,Integrity,L.NB.Traffic.User.Avg,L.NB.Traffic.User.Max,RRC Setup Success Rate (NB-IoT),Downlink UE throughput (NB-IoT),Uplink UE throughput (NB-IoT),Service Drop Rate (NB-IoT),Downlink Packet Loss Rate (NB-IoT),Uplink Residual Block Error Rate (NB-IoT),Downlink SRB Packet Loss Rate (NB-IoT),NB-IoT RACH Success Rate(%),NB-IoT RACH Success Rate(%) Cov-Lvl 0,NB-IoT RACH Success Rate(%) Cov-Lvl 1
2023-11-14,12:00,Jazan Province,1,2146.9377,8606,99.6287,4.9954,1.7805,0.0104,0,5.901,0,10.2257,20.6864,1.7576
2023-11-14,12:00,Najran Province,1,535.914,2787,99.8573,8.3034,2.8406,0.0016,0,1.2052,0,47.5375,59.3634,9.8643
2023-11-14,13:00,Southern Region,1,10058.0415,40000,99.2993,2.9895,1.4059,0.0117,0,5.1156,0,13.4058,33.0698,2.6948
2023-11-14,13:00,"Cluster=Aseer CL2,Rule Name=Opt Clusters",1,1102.6658,4947,99.5512,4.9978,1.6662,0.0077,0,7.4587,0,5.5344,20.3699,1.0827
2023-11-14,13:00,"Cluster=Jizan CL2,Rule Name=Opt Clusters",1,2047.4987,7515,99.2302,3.1454,1.5184,0.0298,0,3.6519,0,21.4532,37.5866,5.7498
2023-11-14,13:00,"Cluster=Aseer CL1,Rule Name=Opt Clusters",1,1125.6665,4980,99.1598,2.0881,0.932,0.0167,0,8.7187,0,5.9566,20.4604,1.3217
2023-11-14,13:00,"Cluster=Aseer CL3,Rule Name=Opt Clusters",1,1415.948,5413,98.6998,2.2726,1.0838,0.0057,0,3.5363,0,25.3677,37.4339,8.6142
2023-11-14,13:00,"Cluster=Aseer CL4,Rule Name=Opt Clusters",1,1074.1365,4561,99.4098,5.0731,1.6152,0.0024,0,3.9142,0,17.12,41.7552,3.4434
2023-11-14,13:00,"Cluster=Jizan CL1,Rule Name=Opt Clusters",1,1738.907,6386,99.5187,2.9789,1.6501,0.006,0,4.1302,0,15.3655,32.2808,2.901
2023-11-14,13:00,"Cluster=Najran CL1,Rule Name=Opt Clusters",1,1016.796,3974,99.6649,2.1555,1.5754,0.0062,0,1.306,0,52.1916,66.951,14.0772
2023-11-14,13:00,"Cluster=Najran CL2,Rule Name=Opt Clusters",1,186.5126,782,99.9541,6.7646,2.3906,0,0,0.7783,0,66.6193,72.7982,36.4663
2023-11-14,13:00,Aseer Province,1,4734.3121,19915,99.1653,3.0478,1.2619,0.008,0,6.2659,0,9.7152,28.1545,2.011
2023-11-14,13:00,Jazan Province,1,3768.648,13847,99.3679,3.0434,1.5544,0.0183,0,3.9049,0,18.0777,34.6576,4.1576
2023-11-14,13:00,Najran Province,1,1205.1708,4796,99.7088,2.5434,1.7197,0.0051,0,1.1903,0,54.7298,68.0932,16.7021
2023-11-14,14:00,Southern Region,1,8366.3585,35736,99.2743,3.2179,1.7733,0.0102,0,5.0647,0,13.0054,32.8153,2.0197
2023-11-14,14:00,"Cluster=Aseer CL2,Rule Name=Opt Clusters",1,796.9647,4080,99.5861,5.3148,1.996,0.0048,0,7.9935,0,4.3816,16.8008,0.6891
2023-11-14,14:00,"Cluster=Jizan CL2,Rule Name=Opt Clusters",1,1778.5497,6198,99.3713,3.2072,1.8021,0.0241,0,3.5245,0,21.9502,39.2649,4.6871
2023-11-14,14:00,"Cluster=Aseer CL1,Rule Name=Opt Clusters",1,841.5899,4142,99.2818,3.6034,1.3344,0.0097,0,8.8293,0,4.8025,17.4508,0.8111
2023-11-14,14:00,"Cluster=Aseer CL3,Rule Name=Opt Clusters",1,1549.1957,6000,98.2382,1.6016,1.2162,0.0126,0,3.0585,0,29.4814,42.6482,8.6785
2023-11-14,14:00,"Cluster=Aseer CL4,Rule Name=Opt Clusters",1,891.8916,4465,99.2778,5.2059,2.2378,0.0031,0,3.8533,0,16.7138,41.6273,2.4501
2023-11-14,14:00,"Cluster=Jizan CL1,Rule Name=Opt Clusters",1,1377.0323,5611,99.6262,3.7699,2.0783,0.0035,0,4.242,0,14.5112,31.0506,2.1136
2023-11-14,14:00,"Cluster=Najran CL1,Rule Name=Opt Clusters",1,658.1022,3053,99.826,6.5666,3.1128,0.0019,0,0.8922,0,56.4381,67.146,13.3912
2023-11-14,14:00,"Cluster=Najran CL2,Rule Name=Opt Clusters",1,201.9656,792,99.9789,11.6911,4.4431,0,0,0.4978,0,73.7879,76.1204,47.1342
2023-11-14,14:00,Aseer Province,1,4082.7079,18708,98.9978,2.6609,1.5096,0.0082,0,6.1858,0,9.4868,27.9512,1.5331
2023-11-14,14:00,Jazan Province,1,3151.2823,11778,99.4934,3.4028,1.8894,0.0142,0,3.8451,0,18.082,35.228,3.2859
2023-11-14,14:00,Najran Province,1,861.3014,3855,99.8567,7.6505,3.4874,0.0015,0,0.7735,0,61.0091,69.7556,17.7015
2023-11-14,15:00,Southern Region,1,33800.0619,102007,95.9406,0.4824,0.5197,0.0806,0.0001,3.9364,0.0001,29.6352,54.1771,7.3548
2023-11-14,15:00,"Cluster=Aseer CL2,Rule Name=Opt Clusters",1,3573.2829,12113,97.804,0.7596,0.7358,0.0388,0.0001,5.6242,0.0001,15.1749,40.8072,2.9608
2023-11-14,15:00,"Cluster=Jizan CL2,Rule Name=Opt Clusters",1,6131.4344,16595,94.9037,0.3963,0.4351,0.133,0.0001,3.324,0.0001,37.8222,56.6923,12.714
2023-11-14,15:00,"Cluster=Aseer CL1,Rule Name=Opt Clusters",1,3454.3636,10852,96.8021,0.4483,0.4811,0.0508,0,6.8921,0,15.309,40.0738,3.6149
2023-11-14,15:00,"Cluster=Aseer CL3,Rule Name=Opt Clusters",1,5512.9203,16898,94.6453,0.4544,0.4922,0.0899,0,2.5609,0,48.8574,62.5548,19.1317
2023-11-14,15:00,"Cluster=Aseer CL4,Rule Name=Opt Clusters",1,4922.7594,15743,96.3133,0.5258,0.568,0.063,0.0001,2.9058,0.0001,40.4358,62.7542,11.1314
2023-11-14,15:00,"Cluster=Jizan CL1,Rule Name=Opt Clusters",1,4332.6645,13349,97.4025,0.7888,0.7329,0.0342,0.0001,3.0933,0.0001,29.8971,51.4653,7.5135
2023-11-14,15:00,"Cluster=Najran CL1,Rule Name=Opt Clusters",1,3392.4226,9628,95.7666,0.4376,0.5229,0.1095,0.0001,2.7281,0.0001,40.29,64.1297,9.1776
2023-11-14,15:00,"Cluster=Najran CL2,Rule Name=Opt Clusters",1,1447.4333,3754,90.406,0.163,0.2078,0.201,0.0001,3.2444,0.0001,51.9419,66.1759,21.8482
2023-11-14,15:00,Aseer Province,1,17467.0893,55629,96.221,0.5197,0.551,0.0636,0.0001,4.4462,0.0001,25.5988,51.9381,5.8614
2023-11-14,15:00,Jazan Province,1,10450.8136,29883,96.0231,0.5119,0.5312,0.0877,0.0001,3.2336,0.0001,34.0632,54.28,10.1178
2023-11-14,15:00,Najran Province,1,4849.3782,13420,94.4449,0.3243,0.3945,0.131,0.0001,2.8298,0.0001,43.7252,64.8291,12.1604
2023-11-14,16:00,Southern Region,1,13539.508,95340,99.1156,1.0237,0.8088,0.0117,0,5.0995,0,16.3344,38.2346,2.3076
2023-11-14,16:00,"Cluster=Aseer CL2,Rule Name=Opt Clusters",1,1392.9938,11732,99.42,1.2098,0.9194,0.0059,0,7.5134,0,6.9146,23.9732,0.9194
2023-11-14,16:00,"Cluster=Jizan CL2,Rule Name=Opt Clusters",1,2706.82,14610,98.6371,0.9197,0.7126,0.0254,0,3.8956,0,24.9515,42.9176,5.0305
2023-11-14,16:00,"Cluster=Aseer CL1,Rule Name=Opt Clusters",1,1375.2443,10299,99.2278,0.9417,0.7329,0.0099,0,8.8614,0,6.6326,22.795,0.9378
2023-11-14,16:00,"Cluster=Aseer CL3,Rule Name=Opt Clusters",1,2069.6914,12505,98.6514,1.2181,0.8821,0.0089,0,3.0012,0,30.8578,44.6604,8.2757
2023-11-14,16:00,"Cluster=Aseer CL4,Rule Name=Opt Clusters",1,1642.2289,14897,99.4576,1.048,0.8053,0.0021,0,3.8481,0,22.3553,47.7001,3.1103
2023-11-14,16:00,"Cluster=Jizan CL1,Rule Name=Opt Clusters",1,1997.9036,12012,99.6011,1.8656,1.3545,0.0075,0,4.0806,0,17.8358,36.9242,2.3731
2023-11-14,16:00,"Cluster=Najran CL1,Rule Name=Opt Clusters",1,1666.6929,15372,99.1002,0.5975,0.5659,0.0164,0.0001,1.6265,0.0001,54.1028,67.5753,11.7821
2023-11-14,16:00,"Cluster=Najran CL2,Rule Name=Opt Clusters",1,223.2436,1569,99.6776,1.9465,1.1001,0,0,0.8533,0,65.2274,69.9544,27.1482
2023-11-14,16:00,Aseer Province,1,6481.7575,49446,99.1463,1.1081,0.84,0.0068,0,6.0735,0,12.136,33.139,1.7331
2023-11-14,16:00,Jazan Province,1,4700.5642,26588,99.0744,1.1825,0.8891,0.017,0,3.9995,0,21.3207,40.0204,3.5957
2023-11-14,16:00,Najran Province,1,1892.4968,16962,99.2086,0.673,0.608,0.0133,0.0001,1.4948,0.0001,55.4163,67.9066,12.6791
2023-11-14,17:00,Southern Region,1,14954.779,70662,99.0446,1.5946,1.1222,0.0165,0,4.5377,0,19.4963,43.348,3.4089
2023-11-14,17:00,"Cluster=Aseer CL2,Rule Name=Opt Clusters",1,1566.0219,7240,99.2812,2.7527,1.5077,0.0149,0.0001,6.8188,0.0001,8.502,29.4834,1.3469
2023-11-14,17:00,"Cluster=Jizan CL2,Rule Name=Opt Clusters",1,3118.0008,13313,98.8874,1.3817,1.0567,0.0331,0.0001,3.3847,0.0001,29.2843,48.0226,7.1336
2023-11-14,17:00,"Cluster=Aseer CL1,Rule Name=Opt Clusters",1,1480.5049,6781,99.1682,1.6853,0.9508,0.0109,0.0001,8.3341,0.0001,8.0975,27.1553,1.5476
2023-11-14,17:00,"Cluster=Aseer CL3,Rule Name=Opt Clusters",1,2529.9622,12602,98.1563,1.1395,0.8246,0.0232,0,2.9448,0,35.0968,48.8285,10.5714
2023-11-14,17:00,"Cluster=Aseer CL4,Rule Name=Opt Clusters",1,1642.003,9929,99.3863,2.6262,1.5187,0.0004,0,3.2296,0,25.5988,53.1843,4.0924
2023-11-14,17:00,"Cluster=Jizan CL1,Rule Name=Opt Clusters",1,2547.9907,10912,99.3583,1.8037,1.3709,0.0084,0,3.3569,0,24.452,44.5579,4.5719
2023-11-14,17:00,"Cluster=Najran CL1,Rule Name=Opt Clusters",1,1188.683,5571,99.636,1.6687,1.3975,0.009,0.0001,1.2375,0.0001,58.691,68.4225,19.1371
2023-11-14,17:00,"Cluster=Najran CL2,Rule Name=Opt Clusters",1,278.7051,1995,99.8255,1.813,1.2711,0,0,0.9927,0,66.5835,72.658,32.7084
2023-11-14,17:00,Aseer Province,1,7247.8606,36647,98.9158,1.7193,1.0951,0.0133,0,5.541,0,14.5264,38.4744,2.453
2023-11-14,17:00,Jazan Province,1,5632.771,24099,99.1056,1.5355,1.1659,0.0216,0,3.4048,0,26.7065,46.0806,5.8053
2023-11-14,17:00,Najran Province,1,1471.2401,7597,99.6737,1.7041,1.3695,0.0071,0.0001,1.1861,0.0001,60.3412,69.35,21.4601
2023-11-14,18:00,Southern Region,1,19377.2902,140184,98.8134,0.9011,0.633,0.0155,0,4.7316,0,20.7924,44.457,3.2252
2023-11-14,18:00,"Cluster=Aseer CL2,Rule Name=Opt Clusters",1,2179.48,16909,99.2422,1.4168,0.929,0.0078,0,6.8098,0,9.8089,31.6332,1.3136
2023-11-14,18:00,"Cluster=Jizan CL2,Rule Name=Opt Clusters",1,3630.9747,21931,98.6728,0.7979,0.5752,0.0261,0.0001,3.6309,0.0001,29.7826,47.9521,6.587
2023-11-14,18:00,"Cluster=Aseer CL1,Rule Name=Opt Clusters",1,2056.6597,13973,99.0661,1.0928,0.6881,0.0107,0,8.0947,0,9.606,30.4381,1.4489
2023-11-14,18:00,"Cluster=Aseer CL3,Rule Name=Opt Clusters",1,3137.6685,20782,97.993,0.749,0.5661,0.0178,0,3.0581,0,36.2708,50.7384,9.9839
2023-11-14,18:00,"Cluster=Aseer CL4,Rule Name=Opt Clusters",1,2334.0083,21350,99.1945,0.9763,0.6539,0.0027,0,3.5232,0,27.184,53.1875,3.9897
2023-11-14,18:00,"Cluster=Jizan CL1,Rule Name=Opt Clusters",1,3196.2829,20260,98.9538,0.9278,0.6886,0.022,0,3.7084,0,24.9227,45.1194,4.2683
2023-11-14,18:00,"Cluster=Najran CL1,Rule Name=Opt Clusters",1,1638.269,17333,99.1546,1.1098,0.7371,0.008,0.0001,1.4404,0.0001,55.4757,66.5499,13.6558
2023-11-14,18:00,"Cluster=Najran CL2,Rule Name=Opt Clusters",1,446.868,3594,98.617,0.4041,0.2778,0.0093,0,1.8265,0,54.7111,65.1877,14.9153
2023-11-14,18:00,Aseer Province,1,9709.3348,73035,98.8035,0.9782,0.6686,0.0104,0,5.6115,0,16.1511,40.4426,2.3943
2023-11-14,18:00,Jazan Province,1,6820.8203,42122,98.8052,0.8522,0.6191,0.024,0.0001,3.6884,0.0001,27.2294,46.4229,5.3387
2023-11-14,18:00,Najran Province,1,2090.0559,20975,99.0481,0.8522,0.5806,0.0082,0.0001,1.5072,0.0001,55.3072,66.2371,13.9788
2023-11-14,19:00,Southern Region,1,7605.9609,30811,99.3099,2.9351,1.4375,0.01,0.0001,5.7391,0.0001,10.9973,28.1171,2.1884
2023-11-14,19:00,"Cluster=Aseer CL2,Rule Name=Opt Clusters",1,833.1865,3912,99.4863,4.8673,1.7396,0.0053,0.0003,7.789,0.0003,4.6583,17.6357,0.9254
2023-11-14,19:00,"Cluster=Jizan CL2,Rule Name=Opt Clusters",1,1581.9272,5574,99.3201,3.1494,1.507,0.0262,0.0001,4.0971,0.0001,18.1047,32.4959,4.8071
2023-11-14,19:00,"Cluster=Aseer CL1,Rule Name=Opt Clusters",1,868.3812,3946,99.1056,2.4072,0.9863,0.0068,0.0004,9.4953,0.0004,4.7798,16.5907,1.0857
2023-11-14,19:00,"Cluster=Aseer CL3,Rule Name=Opt Clusters",1,1133.3948,4120,98.7951,2.3601,1.1604,0.0065,0.0001,3.8487,0.0001,21.9712,32.7644,7.6285
2023-11-14,19:00,"Cluster=Aseer CL4,Rule Name=Opt Clusters",1,765.0184,3550,99.299,4.5752,1.667,0.0015,0,4.6645,0,12.4878,30.5446,2.4304
2023-11-14,19:00,"Cluster=Jizan CL1,Rule Name=Opt Clusters",1,1368.9416,4997,99.5721,3.1332,1.8084,0.0039,0,4.2883,0,14.1175,30.7044,2.5119
2023-11-14,19:00,"Cluster=Najran CL1,Rule Name=Opt Clusters",1,664.98,3017,99.6423,1.6505,1.3935,0.0071,0.0001,1.2484,0.0001,53.5671,65.3749,16.1685
2023-11-14,19:00,"Cluster=Najran CL2,Rule Name=Opt Clusters",1,107.1284,539,99.9725,8.937,2.5792,0,0,0.861,0,61.5744,67.2038,31.5009
2023-11-14,19:00,Aseer Province,1,3619.7198,15582,99.1413,3.144,1.3331,0.0054,0.0002,6.8861,0.0002,7.8895,23.2914,1.6508
2023-11-14,19:00,Jazan Province,1,2930.0355,10509,99.4384,3.095,1.5947,0.0154,0,4.2401,0,15.8316,31.1554,3.564
2023-11-14,19:00,Najran Province,1,773.2028,3564,99.7058,1.9219,1.4985,0.0056,0.0001,1.1894,0.0001,54.6704,65.6316,17.6755
2023-11-14,20:00,Southern Region,1,20440.5493,164202,98.1018,0.6433,0.522,0.0255,0.0001,4.8895,0.0001,21.206,44.3569,4.002
2023-11-14,20:00,"Cluster=Aseer CL2,Rule Name=Opt Clusters",1,2414.1658,19515,98.6476,0.787,0.6328,0.0225,0,6.8331,0,11.1099,33.9696,1.7843
2023-11-14,20:00,"Cluster=Jizan CL2,Rule Name=Opt Clusters",1,3816.1002,24611,97.9481,0.6322,0.5221,0.0397,0.0001,3.8757,0.0001,29.0825,46.8976,7.0842
2023-11-14,20:00,"Cluster=Aseer CL1,Rule Name=Opt Clusters",1,2293.2263,16789,97.9899,0.5156,0.3926,0.0284,0.0001,8.2315,0.0001,10.7129,31.9517,2.14
2023-11-14,20:00,"Cluster=Aseer CL3,Rule Name=Opt Clusters",1,2973.665,25255,97.3071,0.6662,0.5176,0.0231,0,3.2141,0,34.8094,48.1603,10.7448
2023-11-14,20:00,"Cluster=Aseer CL4,Rule Name=Opt Clusters",1,2601.8217,27029,98.6201,0.6447,0.5116,0.006,0,3.5489,0,27.854,52.681,5.0467
2023-11-14,20:00,"Cluster=Jizan CL1,Rule Name=Opt Clusters",1,3379.0533,23340,98.1032,0.6137,0.56,0.0257,0,3.9231,0,25.8879,46.6319,5.559
2023-11-14,20:00,"Cluster=Najran CL1,Rule Name=Opt Clusters",1,1803.6505,18523,98.3414,0.7488,0.5736,0.0237,0,1.9578,0,47.329,62.0572,11.8975
2023-11-14,20:00,"Cluster=Najran CL2,Rule Name=Opt Clusters",1,461.7169,4231,98.1577,0.4505,0.3571,0.0286,0.0003,1.9689,0.0003,51.5784,63.0793,16.6414
2023-11-14,20:00,Aseer Province,1,10300.5203,88650,98.0904,0.6512,0.5149,0.0197,0,5.7453,0,16.7661,40.6554,3.0111
2023-11-14,20:00,Jazan Province,1,7172.0033,47826,98.0176,0.618,0.5296,0.0334,0.0001,3.9383,0.0001,27.2968,46.4639,6.2662
2023-11-14,20:00,Najran Province,1,2270.8761,22817,98.3028,0.6705,0.5171,0.0247,0.0001,1.9576,0.0001,48.2531,62.295,12.8091
2023-11-14,21:00,Southern Region,1,36660.4029,110660,95.1311,0.4126,0.4414,0.1005,0.0001,4.066,0.0001,30.5223,54.9723,7.9945
2023-11-14,21:00,"Cluster=Aseer CL2,Rule Name=Opt Clusters",1,3834.9085,13129,97.3569,0.6906,0.6488,0.0457,0.0001,5.6774,0.0001,16.2044,43.4577,3.2914
2023-11-14,21:00,"Cluster=Jizan CL2,Rule Name=Opt Clusters",1,6538.6085,17850,93.4515,0.3438,0.3684,0.164,0.0002,3.6136,0.0002,35.9428,53.9687,12.2879
2023-11-14,21:00,"Cluster=Aseer CL1,Rule Name=Opt Clusters",1,3647.0483,11545,96.0984,0.4225,0.441,0.0607,0.0002,6.8452,0.0002,16.2286,42.8802,3.9182
2023-11-14,21:00,"Cluster=Aseer CL3,Rule Name=Opt Clusters",1,5998.394,18180,94.4783,0.3724,0.4117,0.1007,0,2.7248,0,48.8553,62.094,19.6052
2023-11-14,21:00,"Cluster=Aseer CL4,Rule Name=Opt Clusters",1,5490.0903,17469,95.8593,0.4339,0.4739,0.0762,0.0001,2.8744,0.0001,43.5515,64.7848,13.0439
2023-11-14,21:00,"Cluster=Jizan CL1,Rule Name=Opt Clusters",1,4980.7153,15047,96.3278,0.5484,0.5305,0.0703,0.0001,3.3772,0.0001,31.6731,53.3473,9.435
2023-11-14,21:00,"Cluster=Najran CL1,Rule Name=Opt Clusters",1,3524.6037,10159,94.9459,0.4061,0.4725,0.1405,0.0003,2.8497,0.0003,39.1638,63.1913,9.1718
2023-11-14,21:00,"Cluster=Najran CL2,Rule Name=Opt Clusters",1,1540.4205,3895,88.6233,0.1496,0.1831,0.2005,0.0006,3.5162,0.0006,51.308,64.8616,22.5881
2023-11-14,21:00,Aseer Province,1,18971.1918,60334,95.8053,0.4457,0.4738,0.0743,0.0001,4.5098,0.0001,27.064,53.9897,6.4269
2023-11-14,21:00,Jazan Province,1,11508.2746,32840,94.7429,0.4149,0.4276,0.1207,0.0001,3.5178,0.0001,33.8958,53.5547,10.8678
2023-11-14,21:00,Najran Province,1,5075.3229,14100,93.2884,0.3002,0.3542,0.1552,0.0003,2.9796,0.0003,42.708,63.7729,12.227
2023-11-14,22:00,Southern Region,1,8526.9164,33063,99.5229,3.8972,1.7951,0.007,0,6.1146,0,9.8228,25.5717,1.4153
2023-11-14,22:00,"Cluster=Aseer CL2,Rule Name=Opt Clusters",1,827.9599,3506,99.6209,6.2228,2.2945,0.0053,0,8.8702,0,3.7562,14.0808,0.5733
2023-11-14,22:00,"Cluster=Jizan CL2,Rule Name=Opt Clusters",1,1927.9274,6761,99.3038,2.32,1.2667,0.0184,0,4.7348,0,15.5287,27.7959,3.0685
2023-11-14,22:00,"Cluster=Aseer CL1,Rule Name=Opt Clusters",1,851.8013,3524,99.4276,5.4867,1.9887,0.0063,0,9.7636,0,3.4478,12.8014,0.5401
2023-11-14,22:00,"Cluster=Aseer CL3,Rule Name=Opt Clusters",1,1375.8443,5626,99.2593,2.7806,1.3768,0.0038,0,3.4811,0,22.1832,33.3014,5.9896
2023-11-14,22:00,"Cluster=Aseer CL4,Rule Name=Opt Clusters",1,885.0459,3775,99.6268,6.2426,2.2921,0.0008,0,4.5077,0,12.9494,32.946,1.7802
2023-11-14,22:00,"Cluster=Jizan CL1,Rule Name=Opt Clusters",1,1466.3501,4993,99.7295,7.1566,2.7147,0.0028,0,4.9114,0,12.1358,27.3291,1.7152
2023-11-14,22:00,"Cluster=Najran CL1,Rule Name=Opt Clusters",1,774.6229,3129,99.8291,8.0347,4.296,0.0039,0,1.1212,0,52.9738,64.773,11.1732
2023-11-14,22:00,"Cluster=Najran CL2,Rule Name=Opt Clusters",1,135.2422,676,99.8843,1.9127,1.0358,0,0,0.9229,0,59.9405,65.8452,18.0242
2023-11-14,22:00,Aseer Province,1,3941.0601,16431,99.4647,4.2081,1.7649,0.0042,0,7.1736,0,6.9938,21.2576,1.0668
2023-11-14,22:00,Jazan Province,1,3392.2974,11743,99.5023,3.2237,1.6045,0.0109,0,4.8315,0,13.8467,27.4656,2.3547
2023-11-14,22:00,Najran Province,1,911.4366,3816,99.8401,5.353,3.0596,0.0032,0,1.0884,0,54.0539,64.9494,11.8358
2023-11-14,23:00,Southern Region,1,45950.7679,131844,93.5002,0.2917,0.3367,0.1132,0.0002,4.4591,0.0002,31.3996,53.6421,9.5617
2023-11-14,23:00,"Cluster=Aseer CL2,Rule Name=Opt Clusters",1,4839.0262,15480,96.4982,0.4117,0.4475,0.0524,0.0001,5.9657,0.0001,18.3955,44.4025,4.4205
2023-11-14,23:00,"Cluster=Jizan CL2,Rule Name=Opt Clusters",1,8865.5184,22871,90.7951,0.2428,0.2774,0.1822,0.0001,3.973,0.0001,36.8426,52.7123,14.0796
2023-11-14,23:00,"Cluster=Aseer CL1,Rule Name=Opt Clusters",1,5099.6461,14799,94.6483,0.2472,0.2965,0.0752,0.0002,6.9069,0.0002,20.4354,45.9714,5.6912
2023-11-14,23:00,"Cluster=Aseer CL3,Rule Name=Opt Clusters",1,7056.2051,21055,93.0596,0.2811,0.3279,0.118,0.0002,3.0961,0.0002,44.9802,59.3235,17.7641
2023-11-14,23:00,"Cluster=Aseer CL4,Rule Name=Opt Clusters",1,5936.7177,18140,95.5458,0.3332,0.3841,0.068,0.0001,3.3822,0.0001,39.4733,60.0567,12.7261
2023-11-14,23:00,"Cluster=Jizan CL1,Rule Name=Opt Clusters",1,7224.3865,19399,93.0832,0.2717,0.3134,0.1084,0.0002,4.1528,0.0002,33.7549,53.5189,12.5709
2023-11-14,23:00,"Cluster=Najran CL1,Rule Name=Opt Clusters",1,4030.9462,12346,94.3499,0.4106,0.5018,0.1445,0.0001,2.9846,0.0001,40.0257,63.1961,9.6851
2023-11-14,23:00,"Cluster=Najran CL2,Rule Name=Opt Clusters",1,1400.1897,3457,90.251,0.1979,0.2191,0.1476,0.0001,3.4542,0.0001,47.5281,61.4025,21.4219
2023-11-14,23:00,Aseer Province,1,22932.2759,69479,94.7952,0.3082,0.3564,0.0817,0.0002,4.8935,0.0002,27.7048,52.3713,7.5921
2023-11-14,23:00,Jazan Province,1,16079.1587,42225,91.7999,0.2547,0.2921,0.1489,0.0001,4.071,0.0001,35.2869,52.9773,13.2718
2023-11-14,23:00,Najran Province,1,5441.2012,15843,93.3127,0.3392,0.4015,0.1449,0.0001,3.0779,0.0001,42.0461,62.6793,12.351
2023-11-15,00:00,Southern Region,1,8581.0159,37380,99.1403,1.3578,0.9135,0.0283,0.0001,6.2783,0.0001,9.8,24.6982,1.9109
2023-11-15,00:00,"Cluster=Aseer CL2,Rule Name=Opt Clusters",1,860.6618,4518,99.4918,1.803,0.9799,0.006,0,8.7018,0,3.5763,12.8424,0.7065
2023-11-15,00:00,"Cluster=Jizan CL2,Rule Name=Opt Clusters",1,1783.4133,7031,99.2115,1.7451,1.0733,0.0362,0.0002,5.1582,0.0002,14.2996,24.8007,3.6589
2023-11-15,00:00,"Cluster=Aseer CL1,Rule Name=Opt Clusters",1,1017.6989,5103,98.9656,0.5892,0.4682,0.0238,0.0001,9.3243,0.0001,4.3486,14.9697,0.9484
2023-11-15,00:00,"Cluster=Aseer CL3,Rule Name=Opt Clusters",1,1431.6189,5237,98.2159,1.0499,0.7324,0.0439,0.0001,4.0775,0.0001,22.485,33.4307,7.9449
2023-11-15,00:00,"Cluster=Aseer CL4,Rule Name=Opt Clusters",1,840.2999,4278,99.3878,3.5197,1.5501,0.0021,0.0001,4.6285,0.0001,12.5902,31.2172,2.2257
2023-11-15,00:00,"Cluster=Jizan CL1,Rule Name=Opt Clusters",1,1431.6871,5571,99.566,2.2756,1.4302,0.0132,0.0001,5.0454,0.0001,12.8118,28.0964,2.2084
2023-11-15,00:00,"Cluster=Najran CL1,Rule Name=Opt Clusters",1,758.1803,3537,99.0593,0.6745,0.5433,0.0885,0.0002,1.7514,0.0002,43.0345,58.1229,11.4689
2023-11-15,00:00,"Cluster=Najran CL2,Rule Name=Opt Clusters",1,160.53,929,99.9701,9.5336,3.856,0.0023,0.0004,0.5253,0.0004,69.6676,76.3494,25.716
2023-11-15,00:00,Aseer Province,1,4152.9712,19144,98.9599,1.184,0.8013,0.0209,0.0001,7.1893,0.0001,7.2803,21.1844,1.5
2023-11-15,00:00,Jazan Province,1,3210.7092,12585,99.3744,1.9241,1.1753,0.0249,0.0001,5.1388,0.0001,13.5378,25.9691,2.93
2023-11-15,00:00,Najran Province,1,920.4097,4475,99.2356,0.8938,0.7444,0.0702,0.0003,1.4619,0.0003,46.8934,61.3775,12.4303
2023-11-15,01:00,Southern Region,1,8221.954,53110,99.4115,3.6799,1.6084,0.0075,0,6.3063,0,9.3722,24.0682,1.5024
2023-11-15,01:00,"Cluster=Aseer CL2,Rule Name=Opt Clusters",1,875.099,6612,99.6408,5.2486,1.9421,0.0057,0,8.6627,0,3.6622,14.201,0.5647
2023-11-15,01:00,"Cluster=Jizan CL2,Rule Name=Opt Clusters",1,1696.1694,9761,99.2336,4.0892,1.6995,0.0186,0,5.3318,0,12.8665,22.536,2.7526
2023-11-15,01:00,"Cluster=Aseer CL1,Rule Name=Opt Clusters",1,855.5673,5982,99.3352,3.5576,1.3408,0.0079,0,9.2514,0,3.7235,12.9053,0.6275
2023-11-15,01:00,"Cluster=Aseer CL3,Rule Name=Opt Clusters",1,1256.288,7047,98.7897,2.0583,1.0487,0.0056,0,4.0964,0,21.162,31.4877,6.9356
2023-11-15,01:00,"Cluster=Aseer CL4,Rule Name=Opt Clusters",1,778.3185,5431,99.4943,5.379,1.8025,0.0004,0,4.9515,0,10.8328,29.5746,1.6885
2023-11-15,01:00,"Cluster=Jizan CL1,Rule Name=Opt Clusters",1,1613.1079,9614,99.7156,4.4356,2.3804,0.0037,0,4.8016,0,14.1294,30.7991,2.0474
2023-11-15,01:00,"Cluster=Najran CL1,Rule Name=Opt Clusters",1,720.0235,5592,99.8617,7.8077,3.4965,0.0016,0,1.1644,0,49.1053,60.5988,10.7747
2023-11-15,01:00,"Cluster=Najran CL2,Rule Name=Opt Clusters",1,105.5513,896,99.9773,9.186,3.7296,0,0,0.6585,0,65.0201,69.5436,22.3318
2023-11-15,01:00,Aseer Province,1,3770.2943,25174,99.2651,3.1768,1.3277,0.005,0,7.2622,0,6.7211,20.2001,1.1779
