Date,LTE Cell Group,Integrity,VOLTE Traffic Erl,Connected User Avg (VoIP),DL Active User Avg (VoIP),DL Throughput QCI.1 Mbps (VoIP),SRVCC Success Rate Overall,SRVCC Success Rate Overall (E2G),SRVCC Success Rate Overall (E2W),Mobily VoLTE Call Drop%,E-RAB Setup Success Rate QCI.1 (VoIP),UL Mute call %(%),DL Mute call %(%),UL Packet Loss Rate QCI.1 (VoIP),UL Packet Loss Rate QCI.5 (VoIP),DL Packet Loss Rate QCI.5 (VoIP),DL Packet Loss Rate QCI.1 (VoIP),E2E VQI Avg (VoIP),DL VQI Avg (VoIP),UL VQI Avg (VoIP),QCI1 DL IBLER(%),QCI1 UL IBLER(%),UEs in the DRX sleep state Ratio,SRVCC Failuers,L.E-RAB.AbnormRel.MMETot.VoIP,L.E-RAB.AbnormRel.MME.HOOut.QCI.1,L.E-RAB.AbnormRel.MME.EUtranGen.VoIP,L.Voice.DL.PktNum.AMRNB.12.2,L.Voice.DL.PktNum.AMRWB.23.85,L.Cell.Unavail.Dur.Sys(s),Cell.Availability(%),Availability Duration(s),VOLTE Thrpt Lic Failures,SRVCC E2W Failures,SRVCC E2G Failures
9/13/2023,Southern Region,45182Southern Region,106758.5608,5029.0147,1806.1636,0.4993,97.6837,95.9663,97.9764,0.3121,99.9695,0.065,0.0558,0.0601,0.0146,0.0251,0.0314,3.4663,3.4825,3.489,2.2999,3.5508,70.9534,2437,20364,1862,12903,8575744697,2462912444,2631220,99.7968,1239859725,2,1819,618
9/13/2023,Muhayel,45182Muhayel,1956.0555,92.7577,36.3295,0.5012,98.7332,95.4545,98.9028,0.4537,99.9561,0.0651,0.0511,0.0562,0.0031,0.0238,0.0486,3.4432,3.4576,3.4583,2.1796,3.7327,70.3202,17,508,26,321,162506848,38994282,246440,99.3703,37331980,0,14,3
9/13/2023,Sabya,45182Sabya,5198.9447,245.4506,97.3716,0.5201,97.4645,95.6175,97.5813,0.2489,99.9736,0.0892,0.0607,0.0625,0.0057,0.0189,0.0298,3.4917,3.5085,3.4982,2.0982,3.8999,72.1106,107,718,55,527,396355426,130202885,48530,99.8911,41266240,0,96,11
9/13/2023,Abu Arish,45182Abu Arish,3329.3755,157.3387,61.6079,0.5044,98.7359,98.3333,98.799,0.224,99.9766,0.0711,0.0495,0.0656,0.0042,0.012,0.0289,3.4464,3.4624,3.4597,2.6862,3.9023,74.8746,28,418,24,317,281833774,68161055,19440,99.9566,42211050,0,23,5
9/13/2023,Najran,45182Najran,11994.1367,560.8256,217.9675,0.5019,98.5688,99.095,98.5265,0.1795,99.9799,0.0483,0.0409,0.0421,0.0017,0.0097,0.0237,3.4569,3.4726,3.4778,2.1707,3.8572,72.3809,85,1189,94,842,1026607794,269172123,83365,99.9375,128184770,0,81,4
9/13/2023,Jizan,45182Jizan,10939.7953,522.1885,189.8929,0.5037,98.5292,98.1308,98.564,0.3709,99.9617,0.0742,0.0606,0.0521,0.0077,0.0134,0.0465,3.4804,3.4988,3.5073,2.3149,3.3032,73.5364,98,2189,94,1643,861178344,272875390,249385,99.732,86815115,0,88,10
9/13/2023,Southern Remote,45182Southern Remote,44039.9675,2072.8518,789.4786,0.5123,97.6678,95.7497,98.0764,0.368,99.9693,0.0767,0.0669,0.0745,0.0219,0.0382,0.0298,3.4592,3.4748,3.4721,2.5258,3.8209,69.0778,1700,11140,1308,6476,3372171723,928721893,1489700,99.6959,479194545,2,1156,544
9/13/2023,Western Region,45182Western Region,14600.4482,678.1929,258.3694,0.5718,97.4366,97.8625,97.3933,0.5556,99.9769,0.1006,0.0864,0.0883,0.0832,0.0674,0.0279,3.6054,3.6253,3.5965,2.715,3.8621,63.3896,895,8225,858,2289,734567989,522588666,418380,99.6337,111451070,1,826,69
9/13/2023,Remote Jizan,45182Remote Jizan,18760.7266,891.9283,336.6955,0.515,97.201,93.4078,97.9388,0.3459,99.9712,0.0852,0.0735,0.0819,0.0091,0.0149,0.0277,3.4648,3.4812,3.4714,2.5888,3.794,68.3539,970,4941,567,2744,1351627753,384667942,544160,99.6623,154797200,0,598,372
9/13/2023,Remote Najran,45182Remote Najran,6504.8088,303.0261,117.2788,0.5118,98.1075,97.7432,98.2883,0.3031,99.9772,0.062,0.0571,0.0594,0.0233,0.0586,0.0237,3.4504,3.4641,3.4609,2.6277,3.7566,68.4658,220,1097,182,788,512961022,134490254,4985,99.9936,77529915,0,133,87
9/13/2023,Remote Aseer,45182Remote Aseer,18774.4321,877.8975,335.5043,0.5099,98.0837,97.425,98.177,0.4166,99.9642,0.0737,0.064,0.0725,0.0329,0.0533,0.0341,3.4568,3.4723,3.4765,2.4284,3.8685,70.0519,510,5102,559,2944,1507582948,409563697,940555,99.6254,246867430,2,425,85
9/13/2023,Southern City,45182Southern City,62336.0083,2937.6243,1010.3806,0.4904,97.7645,97.2798,97.8035,0.2687,99.97,0.0564,0.0478,0.0497,0.0081,0.0123,0.0323,3.4713,3.4881,3.5009,2.1461,3.367,72.7621,696,9104,520,6341,5173249034,1525969091,869925,99.8844,713600935,0,633,63
9/13/2023,"Cluster=Aseer CL1,Rule Name=Opt Clusters","45182Cluster=Aseer CL1,Rule Name=Opt Clusters",13606.4461,639.5424,199.911,0.4812,97.6834,96.2617,97.7815,0.2977,99.964,0.0483,0.0459,0.0495,0.0299,0.0302,0.0357,3.4751,3.4923,3.5135,2.1096,3.0922,70.4854,192,2457,123,1578,1141382584,349473637,272120,99.8801,216479625,0,172,20
9/13/2023,"Cluster=Aseer CL2,Rule Name=Opt Clusters","45182Cluster=Aseer CL2,Rule Name=Opt Clusters",24107.969,1132.5638,359.3312,0.4788,96.9404,96.5381,96.9713,0.2952,99.9679,0.0542,0.0463,0.0608,0.0223,0.0325,0.0312,3.4711,3.4876,3.5067,2.0097,3.4732,69.568,434,3860,338,2457,2008573115,598160864,208625,99.9151,236652775,0,399,35
9/13/2023,"Cluster=Aseer CL3,Rule Name=Opt Clusters","45182Cluster=Aseer CL3,Rule Name=Opt Clusters",6115.9164,286.1313,112.5797,0.5173,98.3728,98.2097,98.3897,0.4897,99.9686,0.0682,0.072,0.0594,0.0103,0.0354,0.0356,3.4448,3.459,3.4639,2.5667,3.6053,70.3616,136,1899,182,1115,489662055,120093976,346850,99.6928,110564955,0,122,14
9/13/2023,"Cluster=Jizan CL1,Rule Name=Opt Clusters","45182Cluster=Jizan CL1,Rule Name=Opt Clusters",19881.223,949.1655,349.4234,0.5069,97.6553,94.8141,98.1254,0.338,99.9678,0.0777,0.0618,0.071,0.0074,0.0142,0.0394,3.4719,3.49,3.4877,2.5104,3.5578,71.6952,551,4132,269,2775,1511061202,455585067,413460,99.763,164242255,0,378,173
9/13/2023,"Cluster=USF8 CL1,Rule Name=Opt Clusters","45182Cluster=USF8 CL1,Rule Name=Opt Clusters",0,0,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,100,0,0,0,0
9/13/2023,"Cluster=USF8 CL2,Rule Name=Opt Clusters","45182Cluster=USF8 CL2,Rule Name=Opt Clusters",54.8046,2.5136,0.9445,0.5268,100,,100,0,100,0.0289,0.025,0.0257,0,0,0.0058,3.48,3.5054,3.5174,1.5256,3.9565,58.2748,0,1,0,0,4551214,1496610,0,100,345600,0,0,0
9/13/2023,"Cluster=Aseer CL4,Rule Name=Opt Clusters","45182Cluster=Aseer CL4,Rule Name=Opt Clusters",8132.1409,379.3294,150.5366,0.52,98.5781,97.561,98.8067,0.3149,99.9709,0.0689,0.0592,0.0542,0.0031,0.0146,0.0247,3.4535,3.4677,3.4688,2.806,3.5242,71.1712,162,1715,190,963,645964482,171627370,583545,99.5254,119349500,2,111,51
9/13/2023,"Cluster=Jizan CL2,Rule Name=Opt Clusters","45182Cluster=Jizan CL2,Rule Name=Opt Clusters",18031.8138,853.0691,330.2023,0.5164,97.2974,93.3333,97.9505,0.3236,99.9709,0.086,0.0711,0.0679,0.0083,0.0151,0.0268,3.4712,3.487,3.4812,2.3825,3.8186,70.5754,642,4099,465,2442,1355842914,394861962,448055,99.7265,155490550,0,418,224
9/13/2023,"Cluster=Najran CL1,Rule Name=Opt Clusters","45182Cluster=Najran CL1,Rule Name=Opt Clusters",14749.3757,688.6193,266.0021,0.5035,98.1239,98.1643,98.1148,0.2284,99.9781,0.0537,0.0473,0.0481,0.0075,0.0156,0.0249,3.4581,3.4734,3.4752,2.2148,3.8369,71.968,221,1835,211,1318,1251456135,334979023,86970,99.9461,156147020,0,181,40
9/13/2023,"Cluster=Najran CL2,Rule Name=Opt Clusters","45182Cluster=Najran CL2,Rule Name=Opt Clusters",1751.0909,82.0555,31.8728,0.5044,97.9054,97.2543,99.1561,0.2389,99.9749,0.0539,0.0436,0.0576,0.0418,0.1537,0.0192,3.4257,3.4399,3.4373,2.345,3.7731,65.703,58,247,50,169,141478270,29909085,0,100,33868800,0,8,50
9/13/2023,Jazan Province,45182Jazan Province,37913.7751,1802.3457,679.6874,0.5114,97.4744,94.039,98.0383,0.3315,99.9693,0.0816,0.0662,0.0695,0.0079,0.0147,0.0334,3.4716,3.4886,3.4847,2.4501,3.6809,71.1461,1193,8252,741,5225,2866977894,850594837,865160,99.7455,321351400,0,796,397
9/13/2023,Aseer Province,45182Aseer Province,51896.3318,2434.464,821.1402,0.4899,97.8416,97.5562,97.8728,0.3203,99.9674,0.0565,0.0513,0.0565,0.0193,0.0291,0.0319,3.4663,3.4824,3.4979,2.2173,3.3893,70.4222,904,9885,821,6093,4278777323,1238300276,1407495,99.8008,681082660,2,803,101
9/13/2023,Najran Province,45182Najran Province,16565.869,773.6665,299.0315,0.5035,97.9944,97.478,98.2052,0.2303,99.9777,0.0538,0.0469,0.0494,0.0121,0.0351,0.0243,3.4543,3.4695,3.4708,2.2349,3.8306,71.3042,299,2107,266,1499,1399665540,365795871,86970,99.9556,190361420,0,190,109
9/14/2023,Khamis Mushait,45183Khamis Mushait,16089.4323,759.2519,218.6505,0.4676,96.4625,93.0521,96.7035,0.2583,99.9697,0.0521,0.0388,0.0554,0.0026,0.0099,0.0295,3.5227,3.5347,3.5634,1.8314,3.2056,49.3895,216,2368,160,1445,1233731680,415348394,80,100,166217135,0,188,28
9/14/2023,Bishah,45183Bishah,2831.6012,133.625,53.341,0.5162,98.0507,96.7742,98.2778,0.2426,99.9507,0.0463,0.0364,0.0313,0.0022,0.0157,0.0268,3.502,3.5135,3.5341,3.1286,3.3509,72.8853,20,445,34,291,220601005,63099892,23840,99.9605,57777760,0,15,5
9/14/2023,Southern Region_FDD,45183Southern Region_FDD,104650.8207,4954.2272,1764.5373,0.4974,97.5074,95.5497,97.8473,0.2975,99.9668,0.0666,0.0507,0.0608,0.02,0.023,0.0323,3.5149,3.5268,3.5384,2.3005,3.5771,70.9641,2632,20845,1674,12887,7564850812,2406441356,1464625,99.7932,702929345,5,1937,695
9/14/2023,Southern Region_TDD,45183Southern Region_TDD,317.9292,21.1717,7.2712,0.4798,95.9168,96.6027,95.8128,1.3221,99.9575,0.5157,0.1627,0.2608,0.0169,0.0527,0.1517,3.4708,3.4823,3.4573,3.7522,5.2245,58.0841,210,596,261,384,21696675,5919995,1931110,99.6728,540404695,0,187,23
9/14/2023,Western Region_FDD,45183Western Region_FDD,14161.5675,662.5553,249.4132,0.5682,97.1466,97.9703,97.0638,0.5139,99.9787,0.1049,0.0868,0.0924,0.1066,0.0738,0.0301,3.6312,3.6494,3.6278,2.7807,3.9093,63.4418,1031,5120,810,2213,643087294,497634025,1478380,98.6746,108664040,1,964,67
9/14/2023,Western Region_TDD,45183Western Region_TDD,22.9604,1.0598,0.4249,0.4654,91.7219,98.5915,89.6104,1.81,100,0.2132,0.3648,0.1729,0.0115,0.1052,0.2875,3.4324,3.4454,3.3955,4.7401,4.0637,66.5096,25,33,16,20,1081507,281114,0,100,2073600,0,24,1
9/14/2023,Abha,45183Abha,9457.7856,446.7329,126.9229,0.4701,96.6658,96.5909,96.6694,0.225,99.9667,0.0419,0.0369,0.0443,0.0393,0.012,0.0314,3.5279,3.5403,3.5711,1.9782,2.8842,67.1027,130,1543,59,919,712382653,243350433,119965,99.9265,154378945,0,124,6
9/14/2023,Southern Region All,45183Southern Region All,119153.2777,5639.0141,2021.6466,0.5056,97.3514,96.0033,97.5593,0.3257,99.9674,0.0722,0.0554,0.0651,0.0292,0.0303,0.0324,3.5288,3.5414,3.5487,2.3608,3.622,69.9844,3898,26594,2761,15504,8230716288,2910276490,4874115,99.655,1354071680,6,3112,786
9/14/2023,Southern Region,45183Southern Region,104968.7499,4975.399,1771.8085,0.4974,97.4336,95.5935,97.751,0.3046,99.9661,0.0678,0.051,0.0614,0.0198,0.0251,0.0326,3.5148,3.5266,3.5382,2.3035,3.5823,70.9099,2842,21441,1935,13271,7586547487,2412361351,3395735,99.7385,1243334040,5,2124,718
9/14/2023,Muhayel,45183Muhayel,1856.9791,88.3791,34.2379,0.4875,98.4314,100,98.3457,0.4297,99.9825,0.069,0.0463,0.0572,0.002,0.0213,0.0395,3.4676,3.4772,3.4877,2.1725,3.8339,70.2301,20,579,35,318,142290227,29471970,250265,99.3606,37145995,0,20,0
9/14/2023,Sabya,45183Sabya,5264.5624,250.516,97.9661,0.5176,97.686,97.7049,97.6846,0.2531,99.9578,0.0927,0.0568,0.0628,0.0061,0.0185,0.0303,3.535,3.5486,3.5455,2.1599,3.9873,72.0707,107,798,56,577,362374566,131608153,65,99.9999,41471935,0,100,7
9/14/2023,Abu Arish,45183Abu Arish,3312.9608,158.4433,61.3859,0.5045,98.3489,96.7532,98.5881,0.2381,99.9751,0.0813,0.0494,0.0701,0.0055,0.0138,0.0319,3.4963,3.5076,3.5073,2.6193,3.9285,74.631,39,482,64,361,253958057,68755683,1345,99.997,42210805,0,29,10
9/14/2023,Najran,45183Najran,11556.3806,542.7307,208.5498,0.5007,98.5469,99.2105,98.4996,0.1958,99.9763,0.0475,0.0345,0.0421,0.02,0.0107,0.0258,3.5102,3.5216,3.5349,2.2304,3.8634,72.2691,83,1297,101,948,878995416,262880080,7545,99.9943,128151240,0,80,3
9/14/2023,Jizan,45183Jizan,10621.7661,511.0208,184.64,0.5015,98.5511,96.633,98.7242,0.3625,99.9524,0.0844,0.0592,0.0555,0.0069,0.0143,0.0485,3.5258,3.5398,3.5493,2.3569,3.386,73.3728,104,2359,96,1679,760367613,266169023,592690,99.3631,86699570,0,84,20
9/14/2023,Southern Remote,45183Southern Remote,43608.7655,2066.6643,779.9527,0.5104,97.3336,95.4642,97.7363,0.3595,99.9667,0.0777,0.0615,0.075,0.028,0.0378,0.0323,3.5094,3.5207,3.5234,2.5224,3.8422,69.0866,2063,11469,1301,6672,2995414320,923641882,2093395,99.5753,481524210,5,1441,622
9/14/2023,Western Region,45183Western Region,14184.5279,663.6151,249.8381,0.568,97.1016,97.9834,97.0117,0.5164,99.9787,0.1051,0.0872,0.0925,0.1065,0.0738,0.0305,3.6309,3.6491,3.6274,2.783,3.9096,63.4461,1056,5153,826,2233,644168801,497915139,1478380,98.7057,110737640,1,988,68
9/14/2023,Remote Jizan,45183Remote Jizan,18865.5182,902.4888,337.4126,0.5128,96.7711,92.9598,97.5241,0.3384,99.9664,0.0878,0.0677,0.0817,0.0223,0.0147,0.0305,3.5139,3.5258,3.5211,2.6433,3.7956,68.4148,1226,5159,588,2937,1217756331,388348594,1238065,99.239,156629140,5,785,441
9/14/2023,Remote Najran,45183Remote Najran,6433.032,302.8822,115.832,0.5091,97.781,97.5978,97.8713,0.2815,99.9796,0.0629,0.0495,0.0583,0.0242,0.0576,0.0261,3.4982,3.508,3.5111,2.5526,3.8377,68.4306,263,1028,158,749,456407621,130082558,311405,99.6065,77586685,0,169,94
9/14/2023,Remote Aseer,45183Remote Aseer,18310.2153,861.2933,326.708,0.5084,97.9164,97.5396,97.9718,0.4135,99.9621,0.0731,0.0597,0.0741,0.0345,0.0538,0.0362,3.5089,3.5201,3.5299,2.3894,3.8904,70.0415,574,5282,555,2986,1321250368,405210730,543925,99.7834,247308385,0,487,87
9/14/2023,Southern City,45183Southern City,60991.4681,2890.6997,985.6941,0.4883,97.7658,96.6904,97.852,0.2626,99.9661,0.0603,0.0433,0.0515,0.0129,0.0127,0.0328,3.5187,3.531,3.5488,2.152,3.4035,72.6885,719,9871,605,6538,4564701217,1480683628,995795,99.8676,714053385,0,640,79
9/14/2023,"Cluster=Aseer CL1,Rule Name=Opt Clusters","45183Cluster=Aseer CL1,Rule Name=Opt Clusters",13138.0497,620.7412,192.1061,0.4799,97.363,97.4843,97.3556,0.274,99.9646,0.0487,0.0411,0.0508,0.0364,0.0291,0.0349,3.5265,3.5387,3.5656,2.0535,3.106,70.4942,219,2588,121,1517,986788223,335704657,145855,99.9357,217016280,0,207,12
9/14/2023,"Cluster=Aseer CL2,Rule Name=Opt Clusters","45183Cluster=Aseer CL2,Rule Name=Opt Clusters",23714.0909,1120.1363,353.3045,0.4776,96.9192,95.5932,97.036,0.2835,99.9669,0.0565,0.0408,0.063,0.0244,0.0343,0.0323,3.5193,3.5314,3.5541,1.9884,3.5017,69.4421,449,4053,359,2470,1786640396,587809114,77500,99.9685,236779125,0,397,52
9/14/2023,"Cluster=Aseer CL3,Rule Name=Opt Clusters","45183Cluster=Aseer CL3,Rule Name=Opt Clusters",5956.1289,280.2303,109.1941,0.51,98.2297,98.6403,98.1882,0.4773,99.9695,0.0692,0.0654,0.0603,0.0086,0.0337,0.0322,3.489,3.4992,3.5134,2.4412,3.6182,70.3875,156,2073,177,1130,431234313,111044594,668475,99.408,109943745,0,145,11
9/14/2023,"Cluster=Jizan CL1,Rule Name=Opt Clusters","45183Cluster=Jizan CL1,Rule Name=Opt Clusters",19553.2458,938.6359,343.1886,0.5052,97.2928,92.9926,98.0091,0.3311,99.958,0.0843,0.0578,0.0735,0.022,0.0144,0.0411,3.5202,3.5337,3.5337,2.5657,3.6127,71.6473,690,4346,245,2885,1340797631,451023839,806645,99.5376,165168805,5,435,255
9/14/2023,"Cluster=USF8 CL1,Rule Name=Opt Clusters","45183Cluster=USF8 CL1,Rule Name=Opt Clusters",0,0,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,100,0,0,0,0
9/14/2023,"Cluster=USF8 CL2,Rule Name=Opt Clusters","45183Cluster=USF8 CL2,Rule Name=Opt Clusters",48.8135,2.2689,0.8335,0.4911,100,100,100,0.0442,100,0.0583,0.0225,0.0206,0,0.0022,0.0055,3.4828,3.4976,3.5427,1.7069,3.9593,57.8739,0,1,0,1,3835509,1027428,0,100,345600,0,0,0
9/14/2023,"Cluster=Aseer CL4,Rule Name=Opt Clusters","45183Cluster=Aseer CL4,Rule Name=Opt Clusters",7957.9971,373.2849,146.9023,0.5158,98.355,97.5792,98.5389,0.3237,99.9676,0.0704,0.0561,0.0542,0.0029,0.0153,0.0277,3.5005,3.5105,3.5183,2.8412,3.5496,71.4593,195,1736,208,999,572215507,162914146,336725,99.7295,120184100,0,140,55
9/14/2023,"Cluster=Jizan CL2,Rule Name=Opt Clusters","45183Cluster=Jizan CL2,Rule Name=Opt Clusters",18208.384,869.7237,332.3641,0.5142,97.0517,94.1454,97.5472,0.3199,99.9667,0.0904,0.0675,0.0683,0.0086,0.0154,0.0299,3.5176,3.5295,3.5291,2.413,3.8446,70.4992,771,4417,555,2648,1231986567,398727832,1009965,99.3893,156600765,0,548,223
9/14/2023,"Cluster=Najran CL1,Rule Name=Opt Clusters","45183Cluster=Najran CL1,Rule Name=Opt Clusters",14342.637,673.2819,257.2086,0.5021,97.8729,97.6015,97.9352,0.229,99.9762,0.0522,0.0405,0.0483,0.021,0.0162,0.0267,3.5094,3.5207,3.5302,2.2497,3.866,71.8408,247,1865,192,1367,1083172428,326381882,43960,99.9728,156044140,0,195,52
9/14/2023,"Cluster=Najran CL2,Rule Name=Opt Clusters","45183Cluster=Najran CL2,Rule Name=Opt Clusters",1729.7002,81.3298,31.3784,0.5043,98.0044,97.6518,98.6139,0.2691,99.9715,0.0586,0.0363,0.0537,0.0457,0.1378,0.0227,3.4766,3.4857,3.4921,2.2946,3.7993,65.5918,55,262,49,194,127280472,30719446,65,99.9998,33840635,0,14,41
9/14/2023,Jazan Province,45183Jazan Province,37762.5211,1808.3968,675.5243,0.5095,97.1722,93.5584,97.7773,0.3254,99.9622,0.0872,0.0625,0.071,0.0154,0.015,0.0357,3.519,3.5317,3.5316,2.4926,3.7233,71.0794,1460,8766,802,5535,2572759387,849909381,1816610,99.468,323411170,5,983,477
9/14/2023,Aseer Province,45183Aseer Province,50697.2326,2391.2664,800.3415,0.4875,97.6654,97.2355,97.7139,0.3083,99.9667,0.0579,0.0461,0.058,0.0216,0.0295,0.0322,3.5148,3.5264,3.5472,2.1826,3.4125,70.4791,1007,10395,853,6091,3770107787,1196654795,1222020,99.8274,681956725,0,886,121
9/14/2023,Najran Province,45183Najran Province,16140.4799,757.7009,289.781,0.5022,97.8699,97.6146,97.9752,0.2361,99.9755,0.0533,0.0401,0.0493,0.0243,0.0338,0.0263,3.5053,3.5163,3.5255,2.262,3.8618,71.1794,315,2179,251,1584,1217248363,357761334,50560,99.9742,190209700,0,212,103
9/15/2023,Khamis Mushait,45184Khamis Mushait,11725.9738,553.7367,159.4764,0.4639,96.7943,93.4783,97.0114,0.2596,99.9701,0.049,0.0374,0.056,0.0036,0.0097,0.0299,3.4765,3.4901,3.5111,1.8384,3.2652,48.4029,144,1607,94,1023,995187602,291308591,6855,99.996,166169100,0,126,18
9/15/2023,Bishah,45184Bishah,2282.437,107.0662,42.9338,0.5158,98.652,99.1597,98.5653,0.2237,99.9746,0.0375,0.0317,0.0357,0.0015,0.0148,0.0259,3.4564,3.4692,3.4791,3.0975,3.316,72.8915,11,295,13,195,196395681,49727291,27760,99.954,57773840,0,10,1
9/15/2023,Southern Region_FDD,45184Southern Region_FDD,79804.1254,3783.3085,1349.6405,0.4985,97.7671,96.2866,98.0292,0.3055,99.9651,0.066,0.053,0.064,0.0172,0.0229,0.0314,3.4751,3.4889,3.4916,2.3206,3.5886,70.8463,1819,16134,1401,10080,6279514964,1819529991,1643650,99.7677,701453070,0,1364,455
9/15/2023,Southern Region_TDD,45184Southern Region_TDD,257.2187,16.6819,5.8356,0.4822,96.3852,96.0707,96.4328,1.2654,99.947,0.5652,0.1723,0.2769,0.0162,0.0549,0.1461,3.4365,3.4482,3.4044,3.732,5.6284,57.8986,140,443,187,282,19069996,4750180,1797255,99.6949,539961010,0,120,20
9/15/2023,Western Region_FDD,45184Western Region_FDD,13184.4247,616.2823,232.1973,0.5711,97.5652,98.3416,97.4875,0.5393,99.9751,0.1048,0.0899,0.0956,0.1225,0.0755,0.0295,3.613,3.6317,3.6037,2.715,3.9413,63.1748,807,5013,758,2133,655713530,470477988,1038290,99.0742,109382170,5,757,50
9/15/2023,Western Region_TDD,45184Western Region_TDD,17.9713,0.826,0.3292,0.4895,96.0714,100,94.8598,1.6461,100,0.2732,0.2938,0.0803,0.0164,0.1114,0.21,3.5136,3.5323,3.5029,4.6125,3.9933,68.3972,11,23,9,16,675504,313494,0,100,2073600,0,11,0
9/15/2023,Abha,45184Abha,6892.0613,326.7426,92.5708,0.4709,96.2925,95.4545,96.3323,0.2488,99.9664,0.0417,0.038,0.0459,0.0422,0.0123,0.0304,3.4896,3.5038,3.5287,1.9957,2.8794,67.6854,108,1127,45,711,564960252,180776188,49820,99.9695,153948575,0,102,6
9/15/2023,Southern Region All,45184Southern Region All,93263.7401,4417.0987,1588.0025,0.5085,97.6617,96.6862,97.8118,0.3397,99.9651,0.0727,0.0587,0.069,0.0293,0.0311,0.0315,3.4949,3.5094,3.5073,2.3793,3.6459,69.6646,2777,21613,2355,12511,6954973994,2295071653,4479195,99.6827,1352869850,5,2252,525
9/15/2023,Southern Region,45184Southern Region,80061.3441,3799.9904,1355.476,0.4984,97.7043,96.278,97.9552,0.3122,99.9638,0.0674,0.0534,0.0646,0.0171,0.0253,0.0318,3.475,3.4888,3.4913,2.3236,3.5955,70.7888,1959,16577,1588,10362,6298584960,1824280171,3440905,99.7347,1241414080,0,1484,475
9/15/2023,Muhayel,45184Muhayel,1598.8795,75.5594,29.1474,0.4914,98.2111,100,98.1343,0.3879,99.9446,0.0558,0.042,0.0562,0.0028,0.0189,0.0463,3.4411,3.4524,3.4555,2.2811,3.7792,70.6708,20,401,31,235,131176135,29035671,119630,99.6943,37287760,0,20,0
9/15/2023,Sabya,45184Sabya,4184.9076,200.4355,78.162,0.5194,97.8767,97.5845,97.8957,0.2489,99.9698,0.0968,0.0553,0.0732,0.0081,0.0205,0.0321,3.5068,3.5225,3.5078,2.1156,4.0294,71.7489,72,601,39,448,311748875,107858125,4070,99.9909,41277985,0,67,5
9/15/2023,Abu Arish,45184Abu Arish,2719.9665,131.0818,50.2305,0.4983,98.3093,98,98.3635,0.2692,99.9703,0.0855,0.0787,0.0732,0.0054,0.0155,0.03,3.4494,3.4637,3.4597,2.6271,3.9683,74.8464,34,467,50,338,227087059,52846210,367335,99.1808,41651160,0,28,6
9/15/2023,Najran,45184Najran,8973.6808,422.3191,161.8501,0.4995,98.5353,97.3607,98.6315,0.2091,99.976,0.0463,0.0358,0.0425,0.0242,0.0121,0.0256,3.4643,3.4774,3.4823,2.2147,3.8203,71.9688,66,1129,93,812,758384527,200337241,49010,99.9633,128180125,0,57,9
9/15/2023,Jizan,45184Jizan,7376.1791,355.1638,125.7935,0.4982,98.7261,98.1132,98.7705,0.351,99.9516,0.0891,0.0633,0.0618,0.0053,0.0135,0.0446,3.4894,3.5054,3.5057,2.4436,3.4645,73.2907,60,1508,74,1128,570936638,181970048,359300,99.6139,85931230,0,54,6
9/15/2023,Southern Remote,45184Southern Remote,33998.4183,1612.9133,609.9984,0.514,97.6913,96.2642,98.0033,0.3715,99.9596,0.0774,0.0643,0.0782,0.0202,0.0378,0.0313,3.4724,3.4857,3.4788,2.5344,3.8092,69.0635,1395,9356,1136,5415,2517875073,722975724,2141325,99.564,481258880,0,990,405
9/15/2023,Western Region,45184Western Region,13202.396,617.1083,232.5265,0.5709,97.5527,98.3772,97.4689,0.5414,99.9752,0.105,0.0902,0.0956,0.1224,0.0755,0.0298,3.6129,3.6316,3.6036,2.717,3.9414,63.1809,818,5036,767,2149,656389034,470791482,1038290,99.0958,111455770,5,768,50
9/15/2023,Remote Jizan,45184Remote Jizan,14988.7126,720.7264,268.8787,0.5159,97.4504,95.3824,97.8492,0.393,99.9537,0.0911,0.0754,0.088,0.0083,0.0158,0.0345,3.4831,3.4974,3.4798,2.6748,3.8514,68.2425,765,4971,588,2736,1026530771,315363961,1958880,98.7824,155717945,0,541,224
9/15/2023,Remote Najran,45184Remote Najran,4977.7844,231.912,90.1205,0.5107,97.8547,96.962,98.3159,0.3031,99.9727,0.0609,0.051,0.0569,0.0245,0.069,0.0228,3.4538,3.4657,3.4625,2.5277,3.7015,68.9289,199,841,134,618,384974483,99020266,18090,99.9771,77517165,0,103,96
9/15/2023,Remote Aseer,45184Remote Aseer,14031.9213,660.275,250.9991,0.5131,97.9615,96.9965,98.1106,0.3694,99.9622,0.0693,0.0578,0.0753,0.0299,0.0496,0.031,3.4679,3.4809,3.4835,2.3884,3.8022,70.0161,431,3544,414,2061,1106369819,308591497,164355,99.9345,248023770,0,346,85
9/15/2023,Southern City,45184Southern City,45754.0857,2172.105,740.1644,0.4871,97.8503,97.0673,97.9116,0.2652,99.9671,0.0597,0.0451,0.0543,0.0144,0.013,0.032,3.477,3.4911,3.5006,2.1732,3.4418,72.5241,515,7135,439,4890,3755876769,1093859365,983780,99.8692,712219775,0,464,51
