Date,NB-IoT Cell Group,Integrity,L.NB.Traffic.User.Avg,L.NB.Traffic.User.Max,RRC Setup Success Rate (NB-IoT),Downlink UE throughput (NB-IoT),Uplink UE throughput (NB-IoT),Service Drop Rate (NB-IoT),Downlink Packet Loss Rate (NB-IoT),Uplink Residual Block Error Rate (NB-IoT),Downlink SRB Packet Loss Rate (NB-IoT),NB-IoT RACH Success Rate(%),NB-IoT RACH Success Rate(%) Cov-Lvl 0,NB-IoT RACH Success Rate(%) Cov-Lvl 1
9/17/2023,Jazan Province,45186Jazan Province,7380.615,69956,97.3921,0.6255,0.5913,0.0463,0.0001,3.9423,0.0001,26.2999,42.6244,7.3858
9/17/2023,Najran Province,45186Najran Province,2766.8036,33099,97.3174,0.5699,0.5825,0.0622,0.0001,2.0261,0.0001,48.9186,67.4047,12.7198
9/18/2023,Southern Region,45187Southern Region,22502.4318,238334,97.4537,0.6102,0.5725,0.0455,0.0001,4.608,0.0001,22.2734,43.5874,5.0098
9/18/2023,Western Region,45187Western Region,2547.9379,41180,97.4548,0.8545,0.7154,0.029,0.0002,1.7444,0.0002,48.2964,62.941,10.7177
9/18/2023,Abha,45187Abha,1282.3064,14021,98.3662,0.6089,0.5202,0.0168,0.0001,8.4461,0.0001,7.618,23.9755,1.7766
9/18/2023,Khamis Mushait,45187Khamis Mushait,1262.2216,16300,99.0603,1.2041,0.8929,0.0175,0,8.031,0,6.575,21.5508,1.1726
9/18/2023,Jizan,45187Jizan,983.8039,11088,99.1989,1.0276,0.974,0.0122,0.0001,5.6898,0.0001,12.2734,24.7136,2.2202
9/18/2023,Najran,45187Najran,1272.8392,18118,98.9744,0.805,0.8021,0.0227,0,2.4765,0,40.4962,62.1781,7.9387
9/18/2023,Bishah,45187Bishah,1014.4552,10336,97.7928,0.3898,0.4062,0.0355,0.0001,5.437,0.0001,21.4394,46.7681,5.0924
9/18/2023,Muhayel,45187Muhayel,724.3216,6966,97.827,0.4948,0.5467,0.0357,0.0001,2.3944,0.0001,43.1131,60.5213,13.4757
9/18/2023,Abu Arish,45187Abu Arish,520.9735,5865,99.4139,1.3402,1.0353,0.0047,0,6.0679,0,12.2318,26.261,2.4468
9/18/2023,Sabya,45187Sabya,439.5999,5123,99.4846,1.4716,1.1473,0.0075,0,5.0659,0,15.2776,28.7905,2.7859
9/18/2023,"Cluster=Aseer CL2,Rule Name=Opt Clusters","45187Cluster=Aseer CL2,Rule Name=Opt Clusters",2623.4077,29972,98.4604,0.7708,0.6682,0.0255,0.0001,6.8978,0.0001,10.7893,29.9722,2.2116
9/18/2023,"Cluster=Jizan CL2,Rule Name=Opt Clusters","45187Cluster=Jizan CL2,Rule Name=Opt Clusters",4226.6657,37555,96.8566,0.5526,0.5306,0.0547,0.0001,3.9338,0.0001,28.3475,44.1722,8.2905
9/18/2023,"Cluster=Aseer CL1,Rule Name=Opt Clusters","45187Cluster=Aseer CL1,Rule Name=Opt Clusters",2355.1803,25821,97.9212,0.5754,0.5115,0.0262,0.0001,7.6312,0.0001,10.3402,28.8067,2.4297
9/18/2023,"Cluster=Aseer CL3,Rule Name=Opt Clusters","45187Cluster=Aseer CL3,Rule Name=Opt Clusters",3718.837,37775,96.781,0.5775,0.5595,0.0585,0.0001,2.8907,0.0001,39.161,54.1052,12.6158
9/18/2023,"Cluster=Aseer CL4,Rule Name=Opt Clusters","45187Cluster=Aseer CL4,Rule Name=Opt Clusters",3020.3664,36404,97.9939,0.6768,0.6331,0.0298,0.0001,3.1643,0.0001,32.6129,58.768,6.8976
9/18/2023,"Cluster=Jizan CL1,Rule Name=Opt Clusters","45187Cluster=Jizan CL1,Rule Name=Opt Clusters",3382.2339,34092,97.5027,0.6564,0.5915,0.0515,0.0001,4.1208,0.0001,23.9411,38.5884,6.8459
9/18/2023,"Cluster=Najran CL1,Rule Name=Opt Clusters","45187Cluster=Najran CL1,Rule Name=Opt Clusters",2153.3148,27606,97.8206,0.6632,0.6543,0.0576,0.0001,2.0484,0.0001,47.3489,67.1112,10.6694
9/18/2023,"Cluster=Najran CL2,Rule Name=Opt Clusters","45187Cluster=Najran CL2,Rule Name=Opt Clusters",649.1789,5509,95.4265,0.3399,0.3712,0.0676,0.0002,2.0161,0.0002,55.864,67.8952,23.2503
9/18/2023,Aseer Province,45187Aseer Province,11720.2671,129964,97.7021,0.6389,0.5894,0.0371,0.0001,5.3044,0.0001,18.1321,41.2769,3.776
9/18/2023,Jazan Province,45187Jazan Province,7600.7345,71552,97.1453,0.5927,0.5537,0.0533,0.0001,4.0308,0.0001,26.1812,41.451,7.5712
9/18/2023,Najran Province,45187Najran Province,2808.1832,33218,97.2962,0.5524,0.5571,0.0596,0.0001,2.0383,0.0001,49.4599,67.3413,13.2074
9/19/2023,Southern Region,45188Southern Region,22592.3087,235687,97.3558,0.6121,0.5763,0.0506,0.0001,4.6294,0.0001,22.0016,42.854,5.0123
9/19/2023,Western Region,45188Western Region,2501.2135,37620,97.526,0.8924,0.7649,0.0256,0.0002,1.6556,0.0002,49.4215,63.8576,10.9176
9/19/2023,Abha,45188Abha,1270.4831,13352,98.3575,0.6261,0.5315,0.019,0.0001,8.56,0.0001,7.4564,23.2546,1.7761
9/19/2023,Khamis Mushait,45188Khamis Mushait,1242.4085,16324,99.0676,1.1484,0.8727,0.0174,0,8.1128,0,6.3305,20.3088,1.156
9/19/2023,Jizan,45188Jizan,977.1684,10613,99.1237,1.0437,0.9723,0.0121,0.0001,5.7638,0.0001,11.9703,23.9803,2.1807
9/19/2023,Najran,45188Najran,1302.5885,17596,98.9062,0.7997,0.8184,0.0251,0.0001,2.4693,0.0001,39.5344,61.3669,7.6529
9/19/2023,Bishah,45188Bishah,999.4972,10236,97.6444,0.3911,0.4127,0.0385,0.0001,5.3054,0.0001,20.8565,46.1708,4.9485
9/19/2023,Muhayel,45188Muhayel,778.8309,7809,97.1974,0.4526,0.4998,0.0516,0.0001,2.57,0.0001,41.6704,58.4843,13.3419
9/19/2023,Abu Arish,45188Abu Arish,512.4729,5704,99.4002,1.3363,1.0431,0.0062,0,6.2017,0,11.3584,23.7628,2.2687
9/19/2023,Sabya,45188Sabya,434.5091,5063,99.5271,1.6127,1.2229,0.005,0,5.2591,0,14.0498,25.2328,2.622
9/19/2023,"Cluster=Aseer CL2,Rule Name=Opt Clusters","45188Cluster=Aseer CL2,Rule Name=Opt Clusters",2572.3173,29616,98.4604,0.7756,0.6681,0.0238,0.0001,6.9705,0.0001,10.4691,28.721,2.2097
9/19/2023,"Cluster=Jizan CL2,Rule Name=Opt Clusters","45188Cluster=Jizan CL2,Rule Name=Opt Clusters",4186.1703,37083,96.9386,0.5568,0.5388,0.0535,0.0001,3.9916,0.0001,27.485,42.6286,8.0423
9/19/2023,"Cluster=Aseer CL1,Rule Name=Opt Clusters","45188Cluster=Aseer CL1,Rule Name=Opt Clusters",2377.6625,24274,97.87,0.595,0.5389,0.0254,0.0001,7.6087,0.0001,10.4277,28.4965,2.4876
9/19/2023,"Cluster=Aseer CL3,Rule Name=Opt Clusters","45188Cluster=Aseer CL3,Rule Name=Opt Clusters",3916.1682,40936,96.3734,0.5406,0.5221,0.0762,0.0001,2.9619,0.0001,39.1809,53.8235,13.0291
9/19/2023,"Cluster=Aseer CL4,Rule Name=Opt Clusters","45188Cluster=Aseer CL4,Rule Name=Opt Clusters",2949.1645,35781,98.0254,0.6995,0.6484,0.0269,0.0001,3.1424,0.0001,31.8566,58.2825,6.7012
9/19/2023,"Cluster=Jizan CL1,Rule Name=Opt Clusters","45188Cluster=Jizan CL1,Rule Name=Opt Clusters",3383.9167,31704,97.2481,0.6814,0.6126,0.0701,0.0001,4.0192,0.0001,24.1368,38.7391,6.9377
9/19/2023,"Cluster=Najran CL1,Rule Name=Opt Clusters","45188Cluster=Najran CL1,Rule Name=Opt Clusters",2173.2098,27185,97.8695,0.6757,0.681,0.0552,0.0001,2.0408,0.0001,46.5841,66.823,10.2425
9/19/2023,"Cluster=Najran CL2,Rule Name=Opt Clusters","45188Cluster=Najran CL2,Rule Name=Opt Clusters",641.5244,5413,95.3826,0.3401,0.3817,0.0739,0.0001,1.9606,0.0001,56.6231,68.5305,23.7128
9/19/2023,Aseer Province,45188Aseer Province,11815.4081,130579,97.5664,0.6332,0.5835,0.0415,0.0001,5.3688,0.0001,17.8424,40.4097,3.7987
9/19/2023,Jazan Province,45188Jazan Province,7563.271,68707,97.0776,0.6055,0.5681,0.0611,0.0001,4.0164,0.0001,25.8386,40.7129,7.4942
9/19/2023,Najran Province,45188Najran Province,2821.4546,32706,97.3304,0.5602,0.5788,0.0591,0.0001,2.0211,0.0001,48.9878,67.2917,12.7892
9/20/2023,Southern Region,45189Southern Region,22585.0439,235712,97.422,0.6308,0.6048,0.0457,0.0001,4.4987,0.0001,22.3994,43.9888,5.0052
9/20/2023,Western Region,45189Western Region,2425.7791,37082,97.47,0.8885,0.7426,0.0278,0.0002,1.7335,0.0002,49.0354,63.3056,11.3676
9/20/2023,Abha,45189Abha,1214.5066,13054,98.4928,0.6521,0.5464,0.0168,0,8.4949,0,7.2272,22.9589,1.6408
9/20/2023,Khamis Mushait,45189Khamis Mushait,1231.2936,16677,99.0661,1.2453,0.9342,0.0179,0,7.9215,0,6.4047,21.1693,1.1587
9/20/2023,Jizan,45189Jizan,949.5027,10691,99.1741,1.0561,0.9773,0.0099,0,5.9894,0,11.0799,22.7455,1.995
9/20/2023,Najran,45189Najran,1266.4877,17823,98.9246,0.7883,0.8025,0.0241,0.0001,2.4499,0.0001,40.4241,61.54,8.2113
9/20/2023,Bishah,45189Bishah,971.0312,10005,97.9201,0.4122,0.4324,0.0345,0,5.2931,0,20.6665,46.8518,4.7868
9/20/2023,Muhayel,45189Muhayel,850.8994,7361,97.4742,0.5511,0.6421,0.0387,0,2.1132,0,46.2146,64.0648,14.4987
9/20/2023,Abu Arish,45189Abu Arish,508.6406,5944,99.3589,1.3066,1.0198,0.0049,0,6.1709,0,11.7908,25.4478,2.3604
9/20/2023,Sabya,45189Sabya,433.1608,5145,99.4655,1.5185,1.1938,0.0068,0,5.1786,0,14.9008,26.6982,2.8392
9/20/2023,"Cluster=Aseer CL2,Rule Name=Opt Clusters","45189Cluster=Aseer CL2,Rule Name=Opt Clusters",2536.6507,30389,98.519,0.8067,0.7048,0.0223,0,6.8012,0,10.5467,29.7903,2.172
9/20/2023,"Cluster=Jizan CL2,Rule Name=Opt Clusters","45189Cluster=Jizan CL2,Rule Name=Opt Clusters",4163.4515,37304,96.8497,0.5593,0.5449,0.056,0.0001,3.9654,0.0001,28.0177,43.9589,8.1173
9/20/2023,"Cluster=Aseer CL1,Rule Name=Opt Clusters","45189Cluster=Aseer CL1,Rule Name=Opt Clusters",2267.0706,23287,97.9856,0.6103,0.5452,0.0235,0.0001,7.5704,0.0001,10.115,28.3776,2.3139
9/20/2023,"Cluster=Aseer CL3,Rule Name=Opt Clusters","45189Cluster=Aseer CL3,Rule Name=Opt Clusters",4114.8136,37857,96.6242,0.6093,0.6357,0.0658,0.0001,2.5546,0.0001,42.7959,57.994,13.7695
9/20/2023,"Cluster=Aseer CL4,Rule Name=Opt Clusters","45189Cluster=Aseer CL4,Rule Name=Opt Clusters",2942.8726,35649,98.0451,0.7253,0.6714,0.0298,0,3.0863,0,32.0495,59.1851,6.7353
9/20/2023,"Cluster=Jizan CL1,Rule Name=Opt Clusters","45189Cluster=Jizan CL1,Rule Name=Opt Clusters",3398.6739,35086,97.3777,0.6563,0.5885,0.0466,0.0001,4.2899,0.0001,22.7111,37.1662,6.6107
9/20/2023,"Cluster=Najran CL1,Rule Name=Opt Clusters","45189Cluster=Najran CL1,Rule Name=Opt Clusters",2126.0838,27210,97.8386,0.6746,0.6778,0.0556,0.0001,2.0046,0.0001,47.4803,67.1676,10.7966
9/20/2023,"Cluster=Najran CL2,Rule Name=Opt Clusters","45189Cluster=Najran CL2,Rule Name=Opt Clusters",637.445,5469,95.4464,0.3562,0.395,0.0699,0.0001,1.9436,0.0001,56.142,67.8256,23.5271
9/20/2023,Aseer Province,45189Aseer Province,11861.2427,127137,97.6804,0.6718,0.6389,0.0384,0.0001,5.0682,0.0001,18.6493,42.4624,3.8125
9/20/2023,Jazan Province,45189Jazan Province,7553.565,72298,97.0872,0.5968,0.5616,0.0519,0.0001,4.1211,0.0001,25.3978,40.6877,7.3497
9/20/2023,Najran Province,45189Najran Province,2772.254,32816,97.3161,0.5676,0.5833,0.0585,0.0001,1.9832,0.0001,49.655,67.3943,13.3349
9/21/2023,Southern Region,45190Southern Region,23097.256,240891,97.4078,0.6113,0.576,0.0441,0.0001,4.5158,0.0001,22.8459,45.5721,5.1844
9/21/2023,Western Region,45190Western Region,2571.5007,36079,97.5616,0.9146,0.7917,0.0265,0.0003,1.6243,0.0003,50.3426,64.4685,11.5536
9/21/2023,Abha,45190Abha,1232.268,13551,98.4841,0.6314,0.5315,0.0177,0.0001,8.4432,0.0001,7.2877,23.5428,1.6313
9/21/2023,Khamis Mushait,45190Khamis Mushait,1257.6919,16621,99.0357,1.2085,0.8956,0.0176,0,7.8116,0,6.5072,21.7827,1.1715
9/21/2023,Jizan,45190Jizan,982.7281,10948,99.1963,1.0625,0.9735,0.0094,0.0001,5.6416,0.0001,12.6547,29.1186,2.0143
9/21/2023,Najran,45190Najran,1293.0763,18281,98.9096,0.7637,0.7624,0.0256,0,2.5042,0,40.6998,61.9241,8.3107
9/21/2023,Bishah,45190Bishah,998.9295,10155,97.8668,0.3958,0.4179,0.0351,0,5.2008,0,21.4555,48.1763,5.0369
9/21/2023,Muhayel,45190Muhayel,767.4183,7336,97.5348,0.5155,0.5715,0.038,0.0001,2.2765,0.0001,44.5944,62.5163,13.9732
9/21/2023,Abu Arish,45190Abu Arish,549.1034,6224,99.2387,1.1773,0.898,0.0048,0.0001,6.3225,0.0001,12.7392,30.4303,2.4988
9/21/2023,Sabya,45190Sabya,468.1457,5313,99.3647,1.4491,1.1263,0.0061,0,5.1756,0,16.0866,33.4028,2.6899
9/21/2023,"Cluster=Aseer CL2,Rule Name=Opt Clusters","45190Cluster=Aseer CL2,Rule Name=Opt Clusters",2580.655,30320,98.4799,0.789,0.6812,0.0241,0,6.7242,0,10.6859,30.5389,2.1657
9/21/2023,"Cluster=Jizan CL2,Rule Name=Opt Clusters","45190Cluster=Jizan CL2,Rule Name=Opt Clusters",4442.3965,38940,96.661,0.535,0.5151,0.0635,0.0001,4.0236,0.0001,29.0392,47.3281,8.251
9/21/2023,"Cluster=Aseer CL1,Rule Name=Opt Clusters","45190Cluster=Aseer CL1,Rule Name=Opt Clusters",2285.8898,24454,97.9792,0.5781,0.5099,0.0251,0.0001,7.6152,0.0001,10.1868,29.1695,2.2853
9/21/2023,"Cluster=Aseer CL3,Rule Name=Opt Clusters","45190Cluster=Aseer CL3,Rule Name=Opt Clusters",3822.8537,38876,96.6828,0.5768,0.5511,0.0611,0.0001,2.8552,0.0001,39.8053,54.5189,13.2538
9/21/2023,"Cluster=Aseer CL4,Rule Name=Opt Clusters","45190Cluster=Aseer CL4,Rule Name=Opt Clusters",3045.7134,36407,98.0101,0.6882,0.6471,0.0277,0,3.0558,0,33.0188,60.5564,6.923
9/21/2023,"Cluster=Jizan CL1,Rule Name=Opt Clusters","45190Cluster=Jizan CL1,Rule Name=Opt Clusters",3723.2405,34589,97.534,0.6768,0.6293,0.0324,0.0001,3.8829,0.0001,26.4251,43.9578,8.0295
9/21/2023,"Cluster=Najran CL1,Rule Name=Opt Clusters","45190Cluster=Najran CL1,Rule Name=Opt Clusters",2173.5705,28092,97.8037,0.657,0.6504,0.0555,0.0001,2.0479,0.0001,47.7477,67.5578,10.8599
9/21/2023,"Cluster=Najran CL2,Rule Name=Opt Clusters","45190Cluster=Najran CL2,Rule Name=Opt Clusters",636.4592,5496,95.4213,0.3386,0.3735,0.0711,0.0002,1.9955,0.0002,55.399,67.1404,23.178
9/21/2023,Aseer Province,45190Aseer Province,11736.4317,130063,97.6879,0.6444,0.5916,0.037,0.0001,5.2075,0.0001,18.2098,42.0804,3.7508
9/21/2023,Jazan Province,45190Jazan Province,8157.7344,73388,97.0499,0.591,0.562,0.0495,0.0001,3.9703,0.0001,27.7281,45.6628,8.1242
9/21/2023,Najran Province,45190Najran Province,2816.6124,33723,97.2841,0.5495,0.5571,0.0587,0.0001,2.0335,0.0001,49.6272,67.4632,13.3097
9/22/2023,Southern Region,45191Southern Region,22841.4625,241720,97.4573,0.6224,0.5946,0.0425,0.0001,4.5125,0.0001,22.5027,45.5827,4.9086
9/22/2023,Western Region,45191Western Region,2513.3749,37674,97.6062,0.8974,0.7626,0.0276,0.0002,1.6781,0.0002,49.5168,63.5691,11.586
9/22/2023,Abha,45191Abha,1218.9856,13742,98.4663,0.6509,0.5439,0.0172,0.0001,8.5296,0.0001,7.268,23.8899,1.5286
9/22/2023,Khamis Mushait,45191Khamis Mushait,1220.3253,16597,99.1045,1.2805,0.9346,0.0182,0,7.9069,0,6.348,22.371,1.0601
9/22/2023,Jizan,45191Jizan,984.311,11040,99.1535,1.0477,0.9631,0.0127,0.0001,5.8546,0.0001,11.4801,27.6732,1.8273
9/22/2023,Najran,45191Najran,1256.9392,18419,98.9461,0.7752,0.7746,0.0275,0.0001,2.4729,0.0001,40.4834,61.4756,8.1526
9/22/2023,Bishah,45191Bishah,978.943,10206,97.7365,0.3991,0.4155,0.038,0.0001,5.3027,0.0001,20.5098,46.7652,4.7747
9/22/2023,Muhayel,45191Muhayel,805.2339,7433,97.5563,0.5396,0.6262,0.0374,0.0001,2.0386,0.0001,47.132,64.8456,14.6556
9/22/2023,Abu Arish,45191Abu Arish,557.9025,6137,99.283,1.2397,0.9603,0.0067,0,6.4073,0,11.7013,27.1124,2.4477
9/22/2023,Sabya,45191Sabya,455.0543,5302,99.5398,1.5836,1.2164,0.0044,0,5.3712,0,14.8091,32.8631,2.3031
9/22/2023,"Cluster=Aseer CL2,Rule Name=Opt Clusters","45191Cluster=Aseer CL2,Rule Name=Opt Clusters",2544.8517,30563,98.4843,0.8113,0.6971,0.0239,0,6.7701,0,10.6767,31.5075,2.0682
9/22/2023,"Cluster=Jizan CL2,Rule Name=Opt Clusters","45191Cluster=Jizan CL2,Rule Name=Opt Clusters",4458.1746,39096,96.7406,0.5462,0.5403,0.0564,0.0001,4.0364,0.0001,28.0801,46.467,7.7254
9/22/2023,"Cluster=Aseer CL1,Rule Name=Opt Clusters","45191Cluster=Aseer CL1,Rule Name=Opt Clusters",2286.4789,25095,97.9775,0.5952,0.5293,0.0264,0.0001,7.6062,0.0001,10.2719,29.8939,2.152
9/22/2023,"Cluster=Aseer CL3,Rule Name=Opt Clusters","45191Cluster=Aseer CL3,Rule Name=Opt Clusters",3887.2535,39051,96.8269,0.5985,0.602,0.0533,0.0001,2.6451,0.0001,41.5566,56.3829,13.5497
9/22/2023,"Cluster=Aseer CL4,Rule Name=Opt Clusters","45191Cluster=Aseer CL4,Rule Name=Opt Clusters",2924.9177,35489,98.03,0.6996,0.6558,0.0277,0.0001,3.0957,0.0001,31.84,58.9423,6.6206
9/22/2023,"Cluster=Jizan CL1,Rule Name=Opt Clusters","45191Cluster=Jizan CL1,Rule Name=Opt Clusters",3596.9055,34913,97.6078,0.6725,0.6203,0.0351,0.0001,4.0997,0.0001,23.9474,42.0748,6.7553
9/22/2023,"Cluster=Najran CL1,Rule Name=Opt Clusters","45191Cluster=Najran CL1,Rule Name=Opt Clusters",2139.845,28325,97.7409,0.6549,0.6556,0.0623,0.0001,2.0074,0.0001,47.9541,67.3208,11.0367
9/22/2023,"Cluster=Najran CL2,Rule Name=Opt Clusters","45191Cluster=Najran CL2,Rule Name=Opt Clusters",626.4085,5325,95.4201,0.3405,0.3735,0.0674,0.0001,2.015,0.0001,55.3945,66.8781,23.3604
9/22/2023,Aseer Province,45191Aseer Province,11640.025,130256,97.7345,0.66,0.6173,0.0348,0.0001,5.1442,0.0001,18.3892,42.9099,3.634
9/22/2023,Jazan Province,45191Jazan Province,8048.9903,73835,97.1293,0.5958,0.5726,0.0468,0.0001,4.0723,0.0001,26.0616,44.3905,7.2282
9/22/2023,Najran Province,45191Najran Province,2775.8201,33766,97.2386,0.5517,0.5638,0.0632,0.0001,1.9986,0.0001,49.8341,67.2615,13.52
9/23/2023,Southern Region,45192Southern Region,22318.8926,223063,97.6033,0.6406,0.6144,0.0396,0.0001,4.4893,0.0001,22.2125,44.1896,4.8495
9/23/2023,Western Region,45192Western Region,2509.5045,38018,97.5184,0.8699,0.7425,0.0283,0.0002,1.6638,0.0002,49.9063,64.2294,11.7347
9/23/2023,Abha,45192Abha,1204.0621,12972,98.5136,0.6946,0.578,0.0167,0.0001,8.4499,0.0001,7.3247,24.4713,1.4994
9/23/2023,Khamis Mushait,45192Khamis Mushait,1193.0874,15595,99.0998,1.2963,0.9449,0.0196,0,7.9935,0,6.377,23.1587,1.0417
9/23/2023,Jizan,45192Jizan,978.3353,10337,99.1548,1.0179,0.9701,0.013,0.0001,5.9547,0.0001,10.6518,22.4448,1.8946
9/23/2023,Najran,45192Najran,1248.002,17046,98.9514,0.7949,0.8048,0.0263,0.0001,2.423,0.0001,41.0559,62.1278,8.3153
9/23/2023,Bishah,45192Bishah,984.6772,9906,97.9326,0.4277,0.452,0.0334,0.0001,5.1547,0.0001,20.9557,47.8311,4.7502
9/23/2023,Muhayel,45192Muhayel,746.5528,6944,97.8327,0.5095,0.5781,0.029,0.0001,2.4053,0.0001,42.3465,62.47,12.6068
9/23/2023,Abu Arish,45192Abu Arish,524.7455,5606,99.3817,1.3494,1.0298,0.006,0,6.4142,0,10.4758,20.4896,2.3208
9/23/2023,Sabya,45192Sabya,436.1238,4941,99.5134,1.6367,1.2466,0.0045,0,5.5817,0,13.2875,26.2472,2.2818
9/23/2023,"Cluster=Aseer CL2,Rule Name=Opt Clusters","45192Cluster=Aseer CL2,Rule Name=Opt Clusters",2517.9086,28446,98.5455,0.8393,0.7266,0.0229,0,6.7061,0,10.9318,32.6888,2.0831
9/23/2023,"Cluster=Jizan CL2,Rule Name=Opt Clusters","45192Cluster=Jizan CL2,Rule Name=Opt Clusters",4363.6187,35731,96.9168,0.5609,0.5629,0.0524,0.0001,3.9913,0.0001,27.0593,42.2286,7.9514
9/23/2023,"Cluster=Aseer CL1,Rule Name=Opt Clusters","45192Cluster=Aseer CL1,Rule Name=Opt Clusters",2241.5539,23413,98.1071,0.6385,0.5706,0.0249,0.0001,7.5064,0.0001,10.3314,30.6925,2.0752
9/23/2023,"Cluster=Aseer CL3,Rule Name=Opt Clusters","45192Cluster=Aseer CL3,Rule Name=Opt Clusters",3691.5703,35101,96.9696,0.5986,0.5905,0.0476,0.0001,2.7604,0.0001,39.8978,55.1603,12.807
9/23/2023,"Cluster=Aseer CL4,Rule Name=Opt Clusters","45192Cluster=Aseer CL4,Rule Name=Opt Clusters",2829.6304,33077,98.1354,0.6953,0.6391,0.0257,0.0001,3.1749,0.0001,31.1634,58.4733,6.4383
9/23/2023,"Cluster=Jizan CL1,Rule Name=Opt Clusters","45192Cluster=Jizan CL1,Rule Name=Opt Clusters",3541.0665,32252,97.9387,0.7308,0.6944,0.0293,0.0001,3.9548,0.0001,23.3289,38.4923,6.5986
9/23/2023,"Cluster=Najran CL1,Rule Name=Opt Clusters","45192Cluster=Najran CL1,Rule Name=Opt Clusters",2128.8718,26313,97.7647,0.6692,0.6744,0.0635,0.0001,1.983,0.0001,48.3584,67.7379,11.0251
9/23/2023,"Cluster=Najran CL2,Rule Name=Opt Clusters","45192Cluster=Najran CL2,Rule Name=Opt Clusters",625.6427,5244,95.3733,0.3448,0.382,0.0692,0.0002,1.9846,0.0002,55.4079,66.6805,23.5477
9/23/2023,Aseer Province,45192Aseer Province,11282.026,120115,97.8459,0.6741,0.6242,0.032,0.0001,5.1783,0.0001,18.1819,43.0625,3.5605
9/23/2023,Jazan Province,45192Jazan Province,7897.4873,67789,97.3796,0.6261,0.6146,0.042,0.0001,3.9863,0.0001,25.2174,40.4151,7.2648
9/23/2023,Najran Province,45192Najran Province,2760.3496,31673,97.2492,0.5597,0.5768,0.0646,0.0001,1.9809,0.0001,50.0798,67.4719,13.5072
9/24/2023,Southern Region,45193Southern Region,21524.3726,226667,97.5851,0.6115,0.5756,0.0396,0.0001,4.6955,0.0001,21.5426,43.265,4.7059
9/24/2023,Western Region,45193Western Region,2478.5567,40562,97.4316,0.885,0.7515,0.0267,0.0002,1.6772,0.0002,49.247,64.0007,11.2396
9/24/2023,Abha,45193Abha,1204.5788,13238,98.4394,0.637,0.5328,0.0204,0.0001,8.6992,0.0001,7.2906,24.4193,1.5261
9/24/2023,Khamis Mushait,45193Khamis Mushait,1208.8639,15898,99.0649,1.201,0.8849,0.0192,0,8.1417,0,6.484,23.1298,1.0966
9/24/2023,Jizan,45193Jizan,963.2258,10802,99.1773,1.058,0.9858,0.0123,0,5.9926,0,10.8886,22.1651,1.9288
9/24/2023,Najran,45193Najran,1245.9283,17372,98.9619,0.7615,0.7667,0.0288,0.0001,2.4921,0.0001,40.6297,61.9823,8.1616
9/24/2023,Bishah,45193Bishah,974.7417,9852,97.8946,0.3938,0.4129,0.0335,0.0001,5.2908,0.0001,20.1008,46.2655,4.6575
9/24/2023,Muhayel,45193Muhayel,712.479,7071,97.8818,0.5098,0.5745,0.0275,0.0001,2.5234,0.0001,39.1368,56.1165,12.1997
9/24/2023,Abu Arish,45193Abu Arish,504.1088,5736,99.4095,1.3866,1.0622,0.0046,0,6.29,0,10.8026,22.3951,2.1978
9/24/2023,Sabya,45193Sabya,429.0234,4981,99.5199,1.5435,1.2036,0.0065,0,5.4257,0,13.8135,26.4782,2.5005
9/24/2023,"Cluster=Aseer CL2,Rule Name=Opt Clusters","45193Cluster=Aseer CL2,Rule Name=Opt Clusters",2501.9387,29419,98.4709,0.7588,0.6528,0.0245,0.0001,7.0004,0.0001,10.7252,31.9186,2.1102
9/24/2023,"Cluster=Jizan CL2,Rule Name=Opt Clusters","45193Cluster=Jizan CL2,Rule Name=Opt Clusters",4077.6835,36155,96.8883,0.5351,0.5164,0.0527,0.0001,4.1785,0.0001,26.1611,41.5566,7.5285
9/24/2023,"Cluster=Aseer CL1,Rule Name=Opt Clusters","45193Cluster=Aseer CL1,Rule Name=Opt Clusters",2240.2551,24131,97.9402,0.5799,0.5143,0.0278,0.0001,7.7982,0.0001,10.2696,30.6071,2.1176
9/24/2023,"Cluster=Aseer CL3,Rule Name=Opt Clusters","45193Cluster=Aseer CL3,Rule Name=Opt Clusters",3497.1256,36143,97.0391,0.5961,0.5699,0.046,0.0001,2.9094,0.0001,37.8663,52.575,12.2766
9/24/2023,"Cluster=Aseer CL4,Rule Name=Opt Clusters","45193Cluster=Aseer CL4,Rule Name=Opt Clusters",2803.6712,32872,98.1138,0.6609,0.6056,0.0263,0.0001,3.2677,0.0001,30.2499,57.3132,6.3184
9/24/2023,"Cluster=Jizan CL1,Rule Name=Opt Clusters","45193Cluster=Jizan CL1,Rule Name=Opt Clusters",3299.1537,32494,97.9505,0.7055,0.66,0.0281,0.0001,4.1181,0.0001,22.7669,37.4776,6.2432
9/24/2023,"Cluster=Najran CL1,Rule Name=Opt Clusters","45193Cluster=Najran CL1,Rule Name=Opt Clusters",2107.8949,26583,97.7919,0.6447,0.6462,0.0622,0.0001,2.0405,0.0001,47.6268,67.2745,10.8631
9/24/2023,"Cluster=Najran CL2,Rule Name=Opt Clusters","45193Cluster=Najran CL2,Rule Name=Opt Clusters",628.2651,5332,95.2918,0.3269,0.3638,0.075,0.0002,2.0451,0.0002,55.7126,67.7982,23.4371
